CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur
SYN000468,09/01/2024,PA200029,101361,24904,Particular,Prestamo Bancario,SI,NO,0,08/01/2028,31/12/2023,SI,1058,M,CP8019,31,29028,181,B,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,6492.47,3217.06
SYN000469,21/02/2024,PA200019,105631,13797,Particular,Contado,NO,NO,0,20/02/2028,31/12/2023,SI,878,M,CP28041,53,29967,94,D,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,3051.9,833.93
SYN000470,23/02/2024,PA200059,54678,33704,Particular,Contado,NO,NO,0,22/02/2028,31/12/2023,SI,1647,M,CP27880,57,25949,136,H,D,TIPO8,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,8786.63,-1098.22
SYN000471,29/01/2024,PA200074,106966,30262,Particular,Contado,NO,NO,0,28/01/2028,31/12/2023,SI,395,F,CP21500,35,20929,56,J,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,1195.35,-6621.75
SYN000472,24/03/2024,PA200089,33575,16683,Particular,Financiera Marca,NO,NO,0,23/03/2028,31/12/2023,SI,1497,M,CP8950,39,27880,97,B,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,4349.26,1284.3
SYN000473,22/02/2024,PA200018,105188,21817,Particular,Otros,SI,NO,0,21/02/2028,31/12/2023,SI,1956,M,CP36970,45,24113,65,J,B,TIPO1,HÍBRIDO,M,Mid,107,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5687.69,1758.15
SYN000474,04/01/2024,PA200004,107222,17113,Particular,Contado,NO,NO,0,03/01/2028,31/12/2023,SI,1347,M,CP29620,36,27706,65,F,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,4461.36,1512.43
SYN000475,27/01/2024,PA200088,103757,14856,No Particular,Contado,NO,SI,0,26/01/2028,31/12/2023,SI,1797,M,CP3016,58,28128,88,B,A,TIPO1,HÍBRIDO,M,Mid,73,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,3286.15,65.52
SYN000476,14/03/2024,PA200055,100285,36634,No Particular,Contado,"SI, Financiera",NO,0,13/03/2028,31/12/2023,SI,1294,M,CP28108,46,30337,93,D,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,12444.57,8006.48
SYN000477,26/02/2024,PA200013,108384,22216,No Particular,Contado,SI,NO,0,25/02/2028,31/12/2023,SI,1278,M,CP8015,32,27748,141,C,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5791.71,-1001.48
SYN000478,11/02/2024,PA200005,13507,32990,Particular,Contado,NO,NO,0,10/02/2028,31/12/2023,SI,0,M,CP21110,30,0,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,1303.11,-6765.52
SYN000479,01/03/2024,PA200047,101064,26098,No Particular,Contado,NO,SI,0,29/02/2028,31/12/2023,SI,2744,M,CP24710,46,25673,12,H,D,TIPO8,HÍBRIDO,M,Mid-High,91,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,6803.75,-2375.48
SYN000480,19/03/2024,PA200005,100376,27147,No Particular,Otros,NO,NO,0,18/03/2028,31/12/2023,SI,0,F,CP19200,45,28946,15,I,D,TIPO1,HÍBRIDO,M,Mid,99,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,7077.22,393.38
SYN000481,09/02/2024,PA200092,101304,22327,Particular,Prestamo Bancario,NO,NO,0,08/02/2028,31/12/2023,SI,2701,M,CP11011,42,23389,73,E,D,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,5820.65,-2421.85
SYN000482,24/01/2024,PA200018,104365,19732,Particular,Contado,NO,NO,0,23/01/2028,31/12/2023,SI,1060,F,CP46015,46,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,77,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,5144.13,2275.3
SYN000483,02/02/2024,PA200008,105209,18579,No Particular,Contado,NO,SI,0,01/02/2028,31/12/2023,SI,829,F,CP36318,31,0,0,,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,4843.55,2296.8
SYN000484,21/02/2024,PA200063,104582,11237,Particular,Otros,NO,NO,0,20/02/2028,31/12/2023,SI,1070,M,CP37003,43,33435,121,D,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2485.62,277.9
SYN000485,25/01/2024,PA200026,46128,30330,Particular,Otros,NO,NO,0,24/01/2028,31/12/2023,SI,1034,M,CP20115,26,26407,122,C,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,10303.1,6623.03
SYN000486,10/02/2024,PA200028,105991,20478,Particular,Contado,NO,NO,0,09/02/2028,31/12/2023,SI,1576,F,CP48007,55,28561,11,C,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5338.61,-1340.67
SYN000487,27/02/2024,PA200013,103935,19564,Particular,Contado,NO,NO,0,26/02/2028,31/12/2023,SI,1932,M,CP14850,34,22187,9,K,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5100.33,-1718.33
SYN000488,17/02/2024,PA200008,58505,20295,Particular,Contado,NO,NO,0,16/02/2028,31/12/2023,SI,0,F,CP28902,25,24016,89,B,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,5290.91,230.99
SYN000489,29/03/2024,PA200086,104377,22043,Particular,Contado,NO,NO,0,28/03/2028,31/12/2023,SI,2744,M,CP28002,38,34263,157,E,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5746.61,-2471.58
SYN000490,02/01/2024,PA200044,75567,16683,Particular,Financiera Marca,NO,NO,0,01/01/2028,31/12/2023,SI,1344,F,CP29660,36,27660,11,I,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,4349.26,1437.3
SYN000491,13/03/2024,PA200012,101070,13797,Particular,Contado,NO,NO,0,12/03/2028,31/12/2023,SI,1375,M,CP28047,32,24261,97,B,A,TIPO1,HÍBRIDO,M,Mid-High,48,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,3051.9,336.93
SYN000492,05/03/2024,PA200099,104615,28453,No Particular,Contado,"SI, Financiera",NO,0,04/03/2028,31/12/2023,SI,1334,F,CP3202,60,31539,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,9665.48,5833.7
SYN000493,26/02/2024,PA200071,102451,30957,Particular,Financiera Marca,NO,NO,0,25/02/2028,31/12/2023,SI,0,M,CP28942,40,0,5,E,D,TIPO8,HÍBRIDO,M,Mid,99,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,8070.49,483.68
SYN000494,01/02/2024,PA200089,103484,12671,Particular,Contado,NO,NO,0,31/01/2028,31/12/2023,SI,278,F,CP8253,30,32079,12,C,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,2802.83,1273.82
SYN000495,13/02/2024,PA200026,107995,19552,Particular,Contado,NO,NO,0,12/02/2028,31/12/2023,SI,1793,M,CP2630,29,22124,112,K,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,5097.21,1509.6
SYN000496,05/02/2024,PA200095,103218,26389,Particular,Contado,NO,NO,0,04/02/2028,31/12/2023,SI,1491,M,CP41006,51,20849,62,B,D,TIPO1,HÍBRIDO,M,Low,115,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6879.61,-1115.58
SYN000497,22/02/2024,PA200055,101237,24579,Particular,Contado,NO,NO,0,21/02/2028,31/12/2023,SI,829,M,CP18690,30,0,0,,D,TIPO1,HÍBRIDO,M,Low,89,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,6407.75,-496.48
SYN000498,11/01/2024,PA200047,107904,30330,No Particular,Contado,"SI, Financiera",NO,0,10/01/2028,31/12/2023,SI,1334,M,CP1010,25,27512,131,E,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,10303.1,6323.03
SYN000499,08/02/2024,PA200008,103726,25255,Particular,Contado,NO,NO,0,07/02/2028,31/12/2023,SI,1885,M,CP9003,38,28459,164,C,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,6583.98,-1536.46
SYN000500,14/01/2024,PA200029,108123,22290,Particular,Contado,NO,NO,0,13/01/2028,31/12/2023,SI,1077,M,CP39610,37,27574,53,E,D,TIPO6,HÍBRIDO,M,Low,85,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5811.0,-798.73
SYN000501,02/01/2024,PA200099,108444,33081,Particular,Contado,NO,NO,0,01/01/2028,31/12/2023,SI,994,M,CP18193,51,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,11237.62,7380.22
SYN000502,16/02/2024,PA200061,100237,21990,Particular,Contado,NO,NO,0,15/02/2028,31/12/2023,SI,1447,M,CP52006,60,0,0,,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,1,1,MALAGA,MALAGA,SUR,Internet,5732.79,2298.58
SYN000503,21/02/2024,PA200037,100916,28667,Particular,Contado,SI,NO,0,20/02/2028,31/12/2023,SI,1034,F,CP23600,35,23016,81,I,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,9738.18,6189.49
SYN000504,24/02/2024,PA200047,107542,14814,Particular,Otros,NO,NO,0,23/02/2028,31/12/2023,SI,748,F,CP8026,48,27898,18,B,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,1,1,VALENCIA,VALENCIA,ESTE,Internet,3276.86,1108.55
SYN000505,07/02/2024,PA200003,107159,31187,Particular,Prestamo Bancario,NO,NO,0,06/02/2028,31/12/2023,SI,3189,M,CP33600,34,26529,19,G,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,1231.89,-9598.43
SYN000506,14/01/2024,PA200009,102724,22875,Particular,Financiera Marca,SI,NO,4,13/01/2028,31/12/2023,SI,1059,M,CP33938,38,0,0,,H,TIPO7,HÍBRIDO,M,Mid,74,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,7589.93,859.55
SYN000507,25/01/2024,PA200085,106235,25514,Particular,Contado,NO,NO,0,24/01/2028,31/12/2023,SI,994,M,CP28340,35,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,8667.11,5407.5
SYN000508,24/01/2024,PA200056,41311,24763,Particular,Contado,NO,NO,0,23/01/2028,31/12/2023,SI,1945,M,CP28925,51,25071,17,E,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6455.71,-1608.12
SYN000509,05/01/2024,PA200087,100039,22031,Particular,Contado,NO,NO,0,04/01/2028,31/12/2023,SI,863,F,CP48012,60,33270,13,E,B,TIPO6,HÍBRIDO,M,Low,77,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5743.48,2890.03
SYN000510,08/01/2024,PA200090,106637,17550,Particular,Contado,NO,SI,0,07/01/2028,31/12/2023,SI,1182,F,CP18006,40,35186,139,E,B,TIPO1,HÍBRIDO,M,Mid-High,74,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,4575.28,1756.83
SYN000511,14/02/2024,PA200008,102557,30262,Particular,Financiera Marca,NO,NO,0,13/02/2028,31/12/2023,SI,395,M,CP41807,32,0,0,,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,1195.35,-6621.75
SYN000512,31/01/2024,PA200046,102560,14406,Particular,Otros,NO,NO,0,30/01/2028,31/12/2023,SI,1711,F,CP28019,38,26013,93,B,A,TIPO1,HÍBRIDO,M,Mid,53,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,3186.61,87.53
SYN000513,14/03/2024,PA200093,100114,23542,Particular,Contado,SI,NO,0,13/03/2028,31/12/2023,SI,1300,M,CP8302,54,27478,14,G,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6137.4,-992.05
SYN000514,28/02/2024,PA200007,108121,25514,Particular,Financiera Marca,SI,NO,4,27/02/2028,31/12/2023,SI,1899,M,CP12530,58,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,8667.11,4502.5
SYN000515,03/01/2024,PA200004,100993,21990,Particular,Financiera Marca,"SI, Financiera",NO,4,02/01/2028,31/12/2023,SI,2232,F,CP28529,50,0,0,,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,5732.79,1513.58
SYN000516,14/03/2024,PA200067,100868,30330,Particular,Otros,NO,NO,0,13/03/2028,31/12/2023,SI,1034,M,CP36520,61,16352,12,K,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,10303.1,6623.03
SYN000517,02/02/2024,PA200068,105335,25514,Particular,Financiera Marca,SI,NO,4,01/02/2028,31/12/2023,SI,1399,F,CP29007,52,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,8667.11,5002.5
SYN000518,22/03/2024,PA200017,24604,35541,No Particular,Contado,"SI, Financiera",NO,0,21/03/2028,31/12/2023,SI,1294,F,CP19162,78,31912,97,C,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,12073.28,7721.54
SYN000519,25/01/2024,PA200064,106783,23547,Particular,Financiera Marca,"SI, Financiera",NO,0,24/01/2028,31/12/2023,SI,1482,M,CP8319,46,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,7998.92,4406.7
SYN000520,15/01/2024,PA200018,106466,24579,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,829,M,CP28042,53,33907,176,E,D,TIPO1,HÍBRIDO,M,Low,89,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6407.75,-496.48
SYN000521,08/03/2024,PA200048,107393,20671,Particular,Otros,NO,NO,0,07/03/2028,31/12/2023,SI,816,M,CP35460,53,0,0,,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6858.64,893.61
SYN000522,03/03/2024,PA200018,102822,20671,Particular,Financiera Marca,NO,NO,4,02/03/2028,31/12/2023,SI,1031,F,CP43850,52,0,0,,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,6858.64,678.61
SYN000523,17/02/2024,PA200041,102383,28160,Particular,Contado,NO,SI,0,16/02/2028,31/12/2023,SI,2512,M,CP18329,57,22082,114,K,D,TIPO1,HÍBRIDO,M,High,115,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,7341.31,-2094.61
SYN000524,16/03/2024,PA200095,105576,19172,Particular,Contado,NO,NO,0,15/03/2028,31/12/2023,SI,622,F,CP13003,41,26895,83,I,B,TIPO6,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,4998.14,2611.55
SYN000525,15/02/2024,PA200013,105472,27379,No Particular,Financiera Marca,"SI, Financiera",NO,0,14/02/2028,31/12/2023,SI,1821,M,CP6010,30,37256,98,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9300.65,5066.71
SYN000526,05/03/2024,PA200060,43659,23423,Particular,Financiera Marca,"SI, Financiera",NO,0,04/03/2028,31/12/2023,SI,1482,M,CP28814,53,30072,93,D,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,7956.79,4374.38
SYN000527,31/03/2024,PA200059,103569,19246,Particular,Otros,SI,NO,0,30/03/2028,31/12/2023,SI,1160,M,CP8901,59,24360,91,B,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,5017.43,2087.0
SYN000528,04/03/2024,PA200022,103649,28396,Particular,Contado,SI,SI,0,03/03/2028,31/12/2023,SI,0,M,CP26004,42,29838,141,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,9646.12,7152.84
SYN000529,07/03/2024,PA200061,103733,27379,Particular,Financiera Marca,"SI, Financiera",NO,0,06/03/2028,31/12/2023,SI,1521,M,CP48860,51,31012,88,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,9300.65,5366.71
SYN000530,03/02/2024,PA200014,100940,30330,Particular,Financiera Marca,NO,NO,4,02/02/2028,31/12/2023,SI,1439,M,CP35460,47,22399,46,I,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,10303.1,6218.03
SYN000531,04/03/2024,PA200094,103024,19234,Particular,Financiera Marca,"SI, Financiera",NO,0,03/03/2028,31/12/2023,SI,1339,M,CP9200,57,29966,2,G,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5014.3,1905.82
SYN000532,20/01/2024,PA200047,101811,23542,Particular,Contado,NO,NO,0,19/01/2028,31/12/2023,SI,1433,M,CP18650,30,21860,1,H,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6137.4,-1125.05
SYN000533,28/02/2024,PA200022,105303,22600,No Particular,Contado,NO,NO,0,27/02/2028,31/12/2023,SI,1278,F,CP8023,30,28823,16,B,C,TIPO4,HÍBRIDO,M,Mid,106,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,5891.82,-992.38
SYN000534,07/01/2024,PA200053,100581,25671,Particular,Contado,NO,SI,0,06/01/2028,31/12/2023,SI,1566,M,CP28050,45,37773,113,A,E,TIPO2,HÍBRIDO,M,Mid,89,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,7503.63,-396.39
SYN000535,07/03/2024,PA200044,104763,24048,Particular,Financiera Marca,NO,NO,4,06/03/2028,31/12/2023,SI,0,M,CP3008,53,0,0,,B,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6269.31,4119.52
SYN000536,08/01/2024,PA200013,103921,30094,Particular,Contado,NO,SI,0,07/01/2028,31/12/2023,SI,0,F,CP33202,22,29819,147,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,10222.93,7595.51
SYN000537,30/01/2024,PA200028,103377,18242,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,1833,F,CP41410,42,22057,72,J,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,4755.69,1231.57
SYN000538,10/01/2024,PA200070,105648,19614,Particular,Financiera Marca,SI,NO,4,09/01/2028,31/12/2023,SI,2232,M,CP28230,45,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,5113.37,1081.86
SYN000539,30/01/2024,PA200063,100190,15195,Particular,Financiera Marca,"SI, Financiera",NO,4,29/01/2028,31/12/2023,SI,864,F,CP8226,39,0,0,,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,1,1,MADRID SUR,MADRID,CENTRO,Internet,3361.13,1046.73
SYN000540,16/01/2024,PA200044,102735,33081,Particular,Financiera Marca,"SI, Financiera",NO,0,15/01/2028,31/12/2023,SI,1482,M,CP48015,44,33852,128,E,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,11237.62,6892.22
SYN000541,25/01/2024,PA200100,105728,25514,Particular,Financiera Marca,"SI, Financiera",NO,0,24/01/2028,31/12/2023,SI,1482,M,CP50013,60,29349,91,C,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,,0,0,MALAGA,MALAGA,SUR,Internet,8667.11,4919.5
SYN000542,20/01/2024,PA200071,103593,25893,Particular,Contado,NO,NO,0,19/01/2028,31/12/2023,SI,1094,M,CP8004,42,28455,179,B,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,6750.31,-730.34
SYN000543,28/03/2024,PA200045,106865,23547,Particular,Otros,NO,NO,0,27/03/2028,31/12/2023,SI,994,F,CP8005,60,33380,143,D,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,7998.92,4894.7
SYN000544,14/03/2024,PA200052,101863,30330,No Particular,Financiera Marca,"SI, Financiera",NO,0,13/03/2028,31/12/2023,SI,1821,M,CP8691,35,25600,12,H,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,10303.1,5836.03
SYN000545,23/02/2024,PA200011,102273,23744,Particular,Contado,SI,NO,0,22/02/2028,31/12/2023,SI,2744,M,CP41960,27,0,54,A,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6190.06,-2431.27
SYN000546,06/01/2024,PA200001,102077,20511,Particular,Contado,NO,NO,0,05/01/2028,31/12/2023,SI,1533,M,CP21730,39,18557,8,I,B,TIPO1,HÍBRIDO,M,High,77,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,5347.22,1943.85
SYN000547,09/03/2024,PA200070,103489,28667,Particular,Otros,NO,NO,0,08/03/2028,31/12/2023,SI,1034,M,CP28001,37,33189,184,A,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,1,1,BARCELONA SUR,BARCELONA,ESTE,Internet,9738.18,6189.49
SYN000548,20/03/2024,PA200021,106142,21147,No Particular,Contado,NO,NO,0,19/03/2028,31/12/2023,SI,500,F,CP15886,49,21332,0,,D,TIPO6,HÍBRIDO,M,Low,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,5513.02,-248.82
SYN000549,18/03/2024,PA200094,102507,22465,Particular,Contado,NO,NO,0,17/03/2028,31/12/2023,SI,1151,M,CP28915,32,24612,13,E,B,TIPO6,HÍBRIDO,M,Mid,85,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,5856.63,2680.89
SYN000550,07/02/2024,PA200011,100131,12656,Particular,Contado,NO,NO,0,06/02/2028,31/12/2023,SI,697,F,CP46520,63,27936,116,G,A,TIPO1,HÍBRIDO,M,Low,48,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2799.51,852.68
SYN000551,17/01/2024,PA200009,104093,28453,No Particular,Contado,"SI, Financiera",NO,0,16/01/2028,31/12/2023,SI,1334,M,CP28660,47,37098,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,9665.48,5833.7
SYN000552,06/01/2024,PA200065,104796,28453,Particular,Otros,NO,NO,0,05/01/2028,31/12/2023,SI,1034,M,CP1001,54,28003,132,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9665.48,6133.7
SYN000553,16/01/2024,PA200090,101368,20295,Particular,Contado,NO,NO,0,15/01/2028,31/12/2023,SI,0,M,CP30394,36,29263,91,I,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,5290.91,230.99
SYN000554,21/01/2024,PA200008,104456,21990,Particular,Financiera Marca,"SI, Financiera",NO,0,20/01/2028,31/12/2023,SI,1339,M,CP50540,37,25702,77,H,B,TIPO1,HÍBRIDO,M,Mid,85,0,0,0,,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,5732.79,2406.58
SYN000555,08/01/2024,PA200014,100690,18474,Particular,Otros,NO,SI,0,07/01/2028,31/12/2023,SI,786,M,CP6487,35,0,39,J,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,,0,0,MALAGA,MALAGA,SUR,Tienda,4816.17,2320.73
SYN000556,12/03/2024,PA200001,41468,28405,Particular,Financiera Marca,NO,NO,0,11/03/2028,31/12/2023,SI,1210,F,CP3179,32,24840,96,H,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9649.18,5945.18
SYN000557,22/01/2024,PA200063,90895,32990,Particular,Contado,NO,SI,0,21/01/2028,31/12/2023,SI,0,M,CP46007,45,29640,142,C,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,1303.11,-6765.52
SYN000558,17/02/2024,PA200096,103630,34791,Particular,Otros,NO,SI,0,16/02/2028,31/12/2023,SI,597,M,CP3203,49,35186,18,E,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,11818.5,8223.01
