CODE,Id_Producto,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,EXTENSION_GARANTIA,EN_GARANTIA,MANTENIMIENTO_GRATUITO
ID8440,PB100143,B,TIPO6,HÍBRIDO,M,High,74,NO,NO,0
ID33995,PD100250,D,TIPO6,HÍBRIDO,M,Low,104,SI,SI,0
ID1319,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1333,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1340,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1377,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1379,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,NO,0
ID1309,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1312,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,NO,0
ID1318,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1323,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID1349,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,NO,0
ID1307,PA100030,A,TIPO1,HÍBRIDO,M,High,53,NO,SI,0
ID199,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID210,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID216,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID229,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID236,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID274,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID276,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID287,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID293,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID3,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID321,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID326,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID357,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,0
ID379,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID389,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID390,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID395,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID414,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID417,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID420,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID425,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID436,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID459,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID460,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID503,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID504,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID540,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID75,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID76,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID86,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID95,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID98,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID107,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID192,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID211,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID233,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID237,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID275,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID165,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID185,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID135,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID19,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID212,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID221,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID26,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID297,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID306,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID343,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID361,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID391,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID432,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID450,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID455,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID467,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID501,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID509,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID78,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID83,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID85,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID89,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID9,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID93,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID12,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID154,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID16,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID174,PA100039,A,TIPO1,HÍBRIDO,M,High,64,SI,SI,0
ID178,PA100039,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID200,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID204,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID248,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID262,PA100039,A,TIPO1,HÍBRIDO,M,High,64,NO,NO,0
ID137,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID160,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID162,PA100040,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",SI,4
ID188,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID359,PA100040,A,TIPO1,HÍBRIDO,M,High,64,SI,NO,0
ID486,PA100040,A,TIPO1,HÍBRIDO,M,High,64,NO,SI,0
ID519,PA100040,A,TIPO1,HÍBRIDO,M,High,64,"SI, Financiera",NO,4
ID250,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID358,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,"SI, Financiera",NO,4
ID387,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID271,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,SI,SI,0
ID171,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID223,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID241,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID269,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID272,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID296,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,NO,0
ID377,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID446,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID524,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID127,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID2,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID242,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID259,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID260,PA100035,A,TIPO1,HÍBRIDO,M,Mid,64,NO,NO,0
ID1036,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,SI,0
ID996,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,SI,0
ID1004,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,SI,0
ID315,PA100036,A,TIPO1,HÍBRIDO,M,Mid,64,"SI, Financiera",NO,4
ID345,PA100036,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID1162,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1171,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1138,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,NO,0
ID1165,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1049,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,NO,0
ID990,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,NO,0
ID995,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,"SI, Financiera",NO,4
ID999,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,NO,0
ID1039,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,"SI, Financiera",SI,4
ID1059,PA100019,A,TIPO1,ELÉCTRICO,A,High,64,NO,SI,0
ID157,PA100036,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID183,PA100036,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID1227,PA100043,A,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID1237,PA100043,A,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID1239,PA100043,A,TIPO1,HÍBRIDO,M,High,74,"SI, Financiera",SI,4
ID1148,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,"SI, Financiera",NO,4
ID1166,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1127,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,SI,SI,0
ID1163,PA100022,A,TIPO1,HÍBRIDO,M,Mid,81,NO,NO,0
ID1001,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,SI,0
ID1024,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,SI,0
ID1051,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1010,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1014,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,SI,NO,0
ID1016,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1025,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1011,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,SI,SI,0
ID1015,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1019,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,"SI, Financiera",SI,4
ID1020,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,NO,NO,0
ID1035,PA100018,A,TIPO1,ELÉCTRICO,A,Mid,64,"SI, Financiera",SI,4
ID1126,PA100023,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1147,PA100023,A,TIPO1,HÍBRIDO,M,Mid,81,NO,SI,0
ID1241,PA100041,A,TIPO1,HÍBRIDO,M,Mid,74,"SI, Financiera",SI,4
ID1247,PA100041,A,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID1278,PA100041,A,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID1248,PA100041,A,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID21021,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID1363,PA100025,A,TIPO1,HÍBRIDO,M,Mid,53,"SI, Financiera",SI,4
ID4538,PB100165,B,TIPO6,HÍBRIDO,M,Low,78,NO,SI,0
ID32285,PJ100404,J,TIPO7,HÍBRIDO,M,Mid,123,SI,SI,0
ID32472,PJ100404,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID10207,PB100066,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID9702,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,SI,SI,0
ID21028,PC100193,C,TIPO4,HÍBRIDO,M,Mid-High,81,NO,NO,0
ID22614,PA100006,A,TIPO1,HÍBRIDO,M,Low,53,NO,SI,0
ID17552,PC100198,C,TIPO4,HÍBRIDO,M,Low,81,NO,SI,0
ID15276,PB100086,B,TIPO1,HÍBRIDO,M,Mid,117,SI,SI,0
ID3758,PB100086,B,TIPO1,HÍBRIDO,M,Mid,117,NO,NO,0
ID15297,PB100086,B,TIPO1,HÍBRIDO,M,Mid,117,NO,SI,0
ID3670,PB100054,B,TIPO1,ELÉCTRICO,A,Mid,85,NO,NO,0
ID15310,PB100087,B,TIPO1,HÍBRIDO,M,Mid,117,NO,NO,0
ID26382,PA100024,A,TIPO1,HÍBRIDO,M,Low,53,NO,SI,0
ID26413,PA100024,A,TIPO1,HÍBRIDO,M,Low,53,NO,NO,0
ID23877,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID9750,PB100105,B,TIPO1,HÍBRIDO,M,High,77,NO,SI,0
ID22097,PA100010,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID22172,PA100010,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22246,PA100010,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25357,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID25432,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID22179,PA100011,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24382,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24441,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24266,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24408,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,NO,0
ID24417,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID24466,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID25409,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID23721,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23702,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23704,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID23720,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,NO,0
ID23744,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,NO,SI,0
ID24939,PA100033,A,TIPO1,HÍBRIDO,M,Mid-High,61,NO,SI,0
ID30699,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID30903,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID31000,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID31001,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID31002,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID48124,PI100401,I,TIPO7,HÍBRIDO,M,High,106,"SI, Financiera",SI,0
ID24485,PA100034,A,TIPO1,HÍBRIDO,M,Mid-High,61,SI,SI,0
ID23071,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,NO,0
ID23078,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23124,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID24229,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,SI,0
ID24192,PA100049,A,TIPO1,HÍBRIDO,M,Mid-High,64,SI,SI,0
ID9436,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9621,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9782,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9785,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7881,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7923,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID8009,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID17511,PC100198,C,TIPO4,HÍBRIDO,M,Low,81,NO,SI,0
ID17970,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,NO,NO,0
ID18005,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,SI,SI,0
ID34801,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,NO,SI,0
ID57707,PE100348,E,TIPO2,HÍBRIDO,M,High,113,NO,SI,0
ID57709,PE100348,E,TIPO2,HÍBRIDO,M,High,113,"SI, Financiera",SI,4
ID57708,PE100348,E,TIPO2,HÍBRIDO,M,High,113,NO,NO,0
ID57710,PE100348,E,TIPO2,HÍBRIDO,M,High,113,"SI, Financiera",SI,4
ID34883,PD100232,D,TIPO1,HÍBRIDO,M,Low,115,NO,SI,0
ID11661,PB100091,B,TIPO1,HÍBRIDO,M,Mid,184,SI,SI,0
ID11660,PB100091,B,TIPO1,HÍBRIDO,M,Mid,184,NO,SI,0
ID30746,PJ100405,J,TIPO7,HÍBRIDO,M,Mid,123,NO,SI,0
ID30532,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,SI,SI,0
ID30576,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,NO,SI,0
ID30582,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,NO,SI,0
ID30588,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,SI,SI,0
ID30591,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,NO,SI,0
ID30597,PJ100402,J,TIPO7,HÍBRIDO,M,Mid,183,SI,NO,0
ID57893,PF100350,F,TIPO3,HÍBRIDO,M,Mid,164,NO,SI,0
ID8555,PB100140,B,TIPO6,HÍBRIDO,M,Mid-High,74,NO,NO,0
ID22989,PA100045,A,TIPO1,HÍBRIDO,M,Mid,48,NO,SI,0
ID10206,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,SI,0
ID9439,PB100105,B,TIPO1,HÍBRIDO,M,High,77,NO,NO,0
ID9135,PB100104,B,TIPO1,HÍBRIDO,M,Low,77,NO,SI,0
ID36007,PD100226,D,TIPO1,HÍBRIDO,M,Mid,99,SI,SI,0
ID23672,PA100021,A,TIPO1,HÍBRIDO,M,Mid,73,SI,SI,0
ID24038,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,SI,0
ID24112,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,NO,0
ID24051,PA100047,A,TIPO1,HÍBRIDO,M,Mid,64,NO,SI,0
ID24237,PA100048,A,TIPO1,HÍBRIDO,M,Mid-High,64,NO,SI,0
ID7841,PB100162,B,TIPO6,HÍBRIDO,M,High,77,NO,SI,0
ID10425,PB100066,B,TIPO1,HÍBRIDO,M,Mid,74,SI,NO,0
ID8589,PB100141,B,TIPO6,HÍBRIDO,M,Mid-High,74,NO,NO,0
ID9335,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,SI,SI,0
ID9603,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID11889,PB100119,B,TIPO1,HÍBRIDO,M,Mid,106,NO,SI,0
ID11891,PB100119,B,TIPO1,HÍBRIDO,M,Mid,106,NO,SI,0
ID11012,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID10979,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID26298,PA100027,A,TIPO1,HÍBRIDO,M,Low,53,NO,SI,0
ID11988,PB100119,B,TIPO1,HÍBRIDO,M,Mid,106,NO,SI,0
ID11987,PB100119,B,TIPO1,HÍBRIDO,M,Mid,106,NO,NO,0
ID11989,PB100119,B,TIPO1,HÍBRIDO,M,Mid,106,NO,NO,0
ID9445,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,SI,0
ID9590,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,NO,0
ID9642,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,NO,0
ID9643,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,SI,0
ID9644,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,SI,0
ID7832,PB100156,B,TIPO6,HÍBRIDO,M,Mid,77,NO,SI,0
ID9427,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9428,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9429,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9435,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9508,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9573,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9574,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9575,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9779,PB100102,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7805,PB100159,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7808,PB100159,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7813,PB100159,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7838,PB100159,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9440,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9441,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9442,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9450,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,SI,0
ID9454,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9460,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9489,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9500,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9501,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9515,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,SI,0
ID9516,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,NO,0
ID9531,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,SI,0
ID9534,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9548,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9554,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9562,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9569,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9572,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9579,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9581,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,NO,0
ID9589,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9591,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9597,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9605,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9607,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9608,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9610,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9611,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9618,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9630,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9645,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9647,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9673,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9682,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9690,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9709,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID9715,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,SI,SI,0
ID9744,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID9786,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7809,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7810,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7823,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7828,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7829,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7852,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7865,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7869,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7877,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,NO,0
ID7878,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7901,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID7902,PB100160,B,TIPO6,HÍBRIDO,M,Mid-High,77,NO,SI,0
