CODE,Customer_ID,Revisiones,Km_medio_por_revision,km_ultima_revision,DAYS_LAST_SERVICE,QUEJA,Churn_400,Churn_bin,FLAG_SIN_REVISION
ID1734,73672,0,0,0,,,N,0,1
ID1769,66494,0,0,0,,NO,N,0,1
ID2586,44383,0,0,0,,NO,N,0,1
ID14124,71301,0,0,0,,SI,N,0,1
ID2100,54071,0,0,0,,,N,0,1
ID2363,39752,0,0,0,,,N,0,1
ID2376,94917,0,0,0,,,N,0,1
ID8828,64942,2,35505,71010,110.0,NO,N,0,0
ID34030,41360,0,0,0,,NO,N,0,1
ID34036,14713,1,45964,45964,1258.0,,N,0,0
ID37027,45783,5,39864,199320,83.0,,N,0,0
ID37034,51182,3,49161,147483,215.0,,N,0,0
ID37035,44988,0,0,0,,,N,0,1
ID37040,88436,0,0,0,,,N,0,1
ID37047,10259,3,51808,155424,81.0,,N,0,0
ID37049,66404,2,35009,70018,54.0,,N,0,0
ID37205,5526,0,0,0,,,N,0,1
ID26838,24027,2,47804,95608,401.0,,Y,1,0
ID26879,43266,0,0,0,,,N,0,1
ID26092,11288,3,31068,93204,242.0,,N,0,0
ID30691,80583,0,0,0,,SI,N,0,1
ID30692,50399,3,30368,91104,110.0,SI,N,0,0
ID30695,22537,4,44109,176436,21.0,NO,N,0,0
ID30696,82705,0,0,0,,,N,0,1
ID30697,96944,2,30840,61680,8.0,NO,N,0,0
ID30710,37507,2,38829,77658,9.0,NO,N,0,0
ID30711,46739,0,0,0,,NO,N,0,1
ID30754,61966,1,44676,44676,926.0,NO,Y,1,0
ID30766,31688,3,28029,84087,379.0,NO,N,0,0
ID30771,81771,0,0,0,,SI,N,0,1
ID30824,24799,0,0,0,,NO,N,0,1
ID30889,90459,2,28248,56496,50.0,NO,N,0,0
ID30895,35530,1,25597,25597,65.0,SI,N,0,0
ID30900,80655,1,29540,29540,97.0,SI,N,0,0
ID30908,738,0,0,0,,SI,N,0,1
ID30921,87827,3,16626,49878,159.0,NO,N,0,0
ID30923,73505,3,27612,82836,26.0,NO,N,0,0
ID30938,54276,2,43087,86174,98.0,SI,N,0,0
ID31016,93770,2,22241,44482,2.0,SI,N,0,0
ID31024,68799,3,52532,157596,133.0,NO,N,0,0
ID31032,23222,2,18588,37176,363.0,NO,N,0,0
ID31038,99375,3,39497,118491,173.0,SI,N,0,0
ID31044,86442,2,51266,102532,18.0,SI,N,0,0
ID31079,2765,2,30131,60262,35.0,NO,N,0,0
ID31080,83931,2,16398,32796,31.0,NO,N,0,0
ID31164,69120,1,29654,29654,24.0,SI,N,0,0
ID31233,15978,0,0,0,,,N,0,1
ID31234,20071,2,44027,88054,182.0,NO,N,0,0
ID31236,80575,1,21653,21653,114.0,SI,N,0,0
ID31251,37786,1,26193,26193,13.0,NO,N,0,0
ID31265,88103,2,22978,45956,136.0,SI,N,0,0
ID31277,28436,0,0,0,,NO,N,0,1
ID31282,45965,0,0,0,,,N,0,1
ID31317,70880,2,23899,47798,845.0,NO,Y,1,0
ID31352,96007,1,28738,28738,851.0,NO,Y,1,0
ID31407,44760,2,23967,47934,22.0,NO,N,0,0
ID31409,42896,3,19145,57435,173.0,SI,N,0,0
ID31413,52505,0,0,0,,NO,N,0,1
ID31424,41923,1,50023,50023,82.0,SI,N,0,0
ID31554,10577,1,45834,45834,232.0,NO,N,0,0
ID22943,75989,0,0,0,,,N,0,1
ID6108,37750,0,0,0,,,N,0,1
ID7313,7748,0,0,0,,,N,0,1
ID7503,62009,0,0,0,,,N,0,1
ID7511,25219,1,51674,51674,1182.0,NO,N,0,0
ID7229,94665,1,47540,47540,82.0,NO,N,0,0
ID7490,19980,0,0,0,,,N,0,1
ID7528,60093,0,0,0,,NO,N,0,1
ID7477,50918,1,40447,40447,1016.0,,N,0,0
ID7533,6854,0,0,0,,,N,0,1
ID5005,57417,0,0,0,,,N,0,1
ID3854,23171,0,0,0,,,N,0,1
ID3980,28079,3,34784,104352,262.0,NO,N,0,0
ID9241,73680,3,47845,143535,321.0,,N,0,0
ID12176,3762,3,33898,101694,178.0,,N,0,0
ID12178,13713,2,24530,49060,40.0,NO,N,0,0
ID12181,69780,3,21455,64365,34.0,SI,N,0,0
ID12183,62832,2,39482,78964,43.0,SI,N,0,0
ID12177,96851,0,0,0,,NO,N,0,1
ID12179,82174,2,53321,106642,90.0,,N,0,0
ID12180,36279,4,29896,119584,130.0,,N,0,0
ID12184,69066,1,18812,18812,23.0,,N,0,0
ID11386,16477,2,36198,72396,231.0,NO,N,0,0
ID11393,59176,0,0,0,,,N,0,1
ID34186,60926,3,40890,122670,163.0,SI,N,0,0
ID34257,66766,5,38674,193370,95.0,SI,N,0,0
ID34268,98295,0,0,0,,NO,N,0,1
ID34279,78245,0,0,0,,,N,0,1
ID34323,55892,1,29113,29113,1143.0,SI,N,0,0
ID34345,80968,1,29428,29428,85.0,NO,N,0,0
ID34349,86745,0,0,0,,SI,N,0,1
ID34353,16486,0,0,0,,,N,0,1
ID34354,2197,1,33603,33603,1084.0,,N,0,0
ID34359,49295,0,0,0,,,N,0,1
ID34361,38639,1,46510,46510,504.0,,Y,1,0
ID34373,86237,2,34606,69212,17.0,,N,0,0
ID34374,93370,3,52104,156312,130.0,,N,0,0
ID34381,87380,0,0,0,,,N,0,1
ID34392,33412,3,53562,160686,223.0,NO,N,0,0
ID34401,99038,0,0,0,,,N,0,1
ID34412,56686,0,0,0,,,N,0,1
ID34414,50259,3,36850,110550,466.0,,Y,1,0
ID34427,11984,1,32078,32078,633.0,NO,Y,1,0
ID34434,91021,1,39579,39579,4.0,,N,0,0
ID34437,89325,1,24700,24700,161.0,SI,N,0,0
ID34438,98558,1,16051,16051,1442.0,,N,0,0
ID34439,97174,1,20352,20352,418.0,,Y,1,0
ID34440,55561,3,17349,52047,553.0,SI,Y,1,0
ID34444,69323,2,50903,101806,807.0,,Y,1,0
ID34448,10688,0,0,0,,,N,0,1
ID34449,52594,4,21023,84092,229.0,,N,0,0
ID34451,40536,1,27041,27041,672.0,NO,Y,1,0
ID34452,96922,4,43409,173636,50.0,,N,0,0
ID34453,30186,0,0,0,,,N,0,1
ID34454,77081,1,29517,29517,65.0,NO,N,0,0
ID34455,10380,1,21935,21935,36.0,,N,0,0
ID34456,35975,0,0,0,,,N,0,1
ID34457,54413,2,18715,37430,32.0,,N,0,0
ID34458,29917,0,0,0,,,N,0,1
ID34460,68842,1,17410,17410,92.0,,N,0,0
ID34461,10853,1,21273,21273,54.0,,N,0,0
ID34463,69277,0,0,0,,,N,0,1
ID34464,47405,1,44483,44483,44.0,SI,N,0,0
ID34465,71422,0,0,0,,,N,0,1
ID34471,40291,0,0,0,,,N,0,1
ID34473,19940,0,0,0,,,N,0,1
ID34476,37966,0,0,0,,SI,N,0,1
ID34477,7128,1,35088,35088,1226.0,,N,0,0
ID34479,54005,1,54812,54812,1240.0,SI,N,0,0
ID34483,11633,0,0,0,,SI,N,0,1
ID34489,13311,1,32054,32054,30.0,,N,0,0
ID34490,12411,4,50964,203856,33.0,,N,0,0
ID34491,96831,0,0,0,,,N,0,1
ID34492,43413,2,51778,103556,829.0,,Y,1,0
ID34497,7846,2,42068,84136,741.0,NO,Y,1,0
ID34498,78503,4,24546,98184,163.0,,N,0,0
ID34499,69806,2,32177,64354,101.0,,N,0,0
ID34506,96139,1,18835,18835,375.0,,N,0,0
ID34513,31328,2,41690,83380,924.0,,Y,1,0
ID34515,10144,0,0,0,,,N,0,1
ID34520,37581,3,38569,115707,278.0,,N,0,0
ID34524,95935,0,0,0,,,N,0,1
ID34528,16415,0,0,0,,,N,0,1
ID34532,59625,3,47136,141408,40.0,,N,0,0
ID34533,17839,0,0,0,,,N,0,1
ID34542,91105,3,25484,76452,180.0,,N,0,0
ID34544,75913,1,34591,34591,760.0,SI,Y,1,0
ID34588,7316,5,38128,190640,126.0,,N,0,0
ID11383,5318,0,0,0,,SI,N,0,1
ID11385,93512,1,47192,47192,267.0,SI,N,0,0
ID11389,20069,0,0,0,,NO,N,0,1
ID57814,97239,0,0,0,,,N,0,1
ID57834,35568,0,0,0,,,N,0,1
ID57842,85880,0,0,0,,,N,0,1
ID57873,39777,0,0,0,,,N,0,1
ID34042,6782,2,48970,97940,669.0,,Y,1,0
ID34043,74642,0,0,0,,,N,0,1
ID36963,30200,0,0,0,,,N,0,1
ID37056,19110,1,30116,30116,952.0,SI,Y,1,0
ID37057,6263,4,35553,142212,231.0,,N,0,0
ID37059,56309,1,52094,52094,1022.0,SI,N,0,0
ID37062,94371,1,45086,45086,71.0,NO,N,0,0
ID37063,74087,0,0,0,,SI,N,0,1
ID37065,62393,4,16344,65376,218.0,,N,0,0
ID37066,56453,0,0,0,,SI,N,0,1
ID37067,36885,0,0,0,,,N,0,1
ID37068,15662,2,51582,103164,23.0,,N,0,0
ID37070,48093,2,42428,84856,70.0,,N,0,0
ID37071,73834,1,42224,42224,122.0,,N,0,0
ID37072,47792,0,0,0,,,N,0,1
ID37080,14224,0,0,0,,,N,0,1
ID37081,47686,1,49439,49439,289.0,SI,N,0,0
ID37082,33708,0,0,0,,,N,0,1
ID37083,2086,1,34144,34144,1062.0,,N,0,0
ID37084,3624,1,29798,29798,883.0,SI,Y,1,0
ID37086,86883,4,31488,125952,236.0,,N,0,0
ID37087,90066,1,18565,18565,265.0,SI,N,0,0
ID37089,46989,1,30737,30737,324.0,,N,0,0
ID37090,63766,1,23524,23524,1165.0,,N,0,0
ID37091,96530,0,0,0,,,N,0,1
ID37093,99619,1,38810,38810,486.0,,Y,1,0
ID37094,74448,1,18559,18559,528.0,,Y,1,0
ID37096,65210,2,48551,97102,480.0,,Y,1,0
ID37097,67378,3,50497,151491,213.0,,N,0,0
ID37098,59521,2,15222,30444,71.0,,N,0,0
ID37100,61489,4,37921,151684,63.0,NO,N,0,0
ID37101,12242,1,23032,23032,157.0,,N,0,0
ID37103,86670,0,0,0,,,N,0,1
ID37104,43208,3,44515,133545,75.0,,N,0,0
ID37108,27644,0,0,0,,,N,0,1
ID37112,37671,1,47550,47550,258.0,NO,N,0,0
ID37117,62401,0,0,0,,,N,0,1
ID37124,2414,1,29222,29222,1469.0,,N,0,0
ID37132,90599,2,43922,87844,765.0,,Y,1,0
ID37740,52877,0,0,0,,,N,0,1
ID37749,53948,2,35641,71282,704.0,,Y,1,0
ID37752,44412,0,0,0,,NO,N,0,1
ID37760,81954,2,41386,82772,543.0,,Y,1,0
ID37765,24865,1,39670,39670,25.0,,N,0,0
ID37767,73665,1,18869,18869,1169.0,,N,0,0
ID37768,43785,2,19640,39280,63.0,,N,0,0
ID37769,15071,0,0,0,,,N,0,1
ID37770,42258,2,54763,109526,74.0,,N,0,0
ID37773,37002,0,0,0,,,N,0,1
ID37774,97674,1,34853,34853,1023.0,,N,0,0
ID37776,97277,0,0,0,,,N,0,1
ID37777,84998,3,21243,63729,172.0,NO,N,0,0
ID57815,129,3,36425,109275,300.0,,N,0,0
ID57835,73869,0,0,0,,,N,0,1
ID57871,35096,0,0,0,,,N,0,1
ID34093,49358,0,0,0,,NO,N,0,1
ID37206,98838,0,0,0,,,N,0,1
ID37207,83089,2,28418,56836,13.0,,N,0,0
ID37208,28136,0,0,0,,,N,0,1
ID37209,8996,2,36696,73392,77.0,NO,N,0,0
ID37210,85037,1,21019,21019,24.0,NO,N,0,0
ID37224,17871,5,36697,183485,193.0,,N,0,0
ID37225,47856,0,0,0,,SI,N,0,1
ID57819,50003,0,0,0,,,N,0,1
ID57824,81186,0,0,0,,,N,0,1
ID57826,77937,0,0,0,,,N,0,1
ID57830,76818,0,0,0,,,N,0,1
ID57844,29258,0,0,0,,,N,0,1
ID57857,86262,0,0,0,,,N,0,1
ID57858,98685,0,0,0,,,N,0,1
ID57866,92924,0,0,0,,,N,0,1
ID57868,51882,0,0,0,,,N,0,1
ID57880,69713,0,0,0,,,N,0,1
ID57817,72268,0,0,0,,,N,0,1
ID57818,46773,0,0,0,,,N,0,1
ID57822,15931,0,0,0,,,N,0,1
ID57825,47544,2,47182,94364,165.0,,N,0,0
ID57829,41776,0,0,0,,,N,0,1
ID57833,26976,0,0,0,,,N,0,1
ID57836,44873,0,0,0,,NO,N,0,1
ID57839,47263,0,0,0,,,N,0,1
ID57840,17746,0,0,0,,,N,0,1
ID57846,95881,0,0,0,,,N,0,1
ID57847,79850,0,0,0,,,N,0,1
ID57848,84905,0,0,0,,,N,0,1
ID57849,40185,0,0,0,,SI,N,0,1
ID57852,86884,0,0,0,,,N,0,1
ID57854,13276,0,0,0,,,N,0,1
ID57855,26049,0,0,0,,,N,0,1
ID57859,78719,0,0,0,,,N,0,1
ID57860,90180,0,0,0,,,N,0,1
ID57861,93184,0,0,0,,,N,0,1
ID57862,88843,0,0,0,,NO,N,0,1
ID57863,49910,0,0,0,,,N,0,1
ID57865,97971,0,0,0,,,N,0,1
ID57869,93611,0,0,0,,,N,0,1
ID57870,69809,0,0,0,,,N,0,1
ID57872,6752,0,0,0,,,N,0,1
ID57875,6979,0,0,0,,,N,0,1
ID57876,28824,0,0,0,,,N,0,1
ID57877,14068,0,0,0,,,N,0,1
ID57878,64792,0,0,0,,,N,0,1
ID57713,72340,0,0,0,,,N,0,1
ID57714,89338,0,0,0,,,N,0,1
ID57715,80024,0,0,0,,,N,0,1
ID57716,8587,0,0,0,,,N,0,1
ID57717,42403,0,0,0,,,N,0,1
ID57718,1134,0,0,0,,SI,N,0,1
ID57719,86703,0,0,0,,,N,0,1
ID57720,26435,0,0,0,,,N,0,1
ID57723,36987,0,0,0,,,N,0,1
ID57724,58253,0,0,0,,,N,0,1
ID57727,6960,0,0,0,,,N,0,1
ID57728,12481,0,0,0,,SI,N,0,1
ID57729,71208,0,0,0,,,N,0,1
ID57730,61514,0,0,0,,,N,0,1
ID57731,98007,0,0,0,,,N,0,1
ID57735,92371,1,44474,44474,47.0,,N,0,0
ID57736,28365,0,0,0,,,N,0,1
ID57738,73509,0,0,0,,,N,0,1
ID57739,84024,0,0,0,,,N,0,1
ID57740,22185,0,0,0,,,N,0,1
ID57742,3754,0,0,0,,,N,0,1
ID57744,40344,0,0,0,,,N,0,1
ID57752,5224,0,0,0,,,N,0,1
ID57753,77929,0,0,0,,,N,0,1
ID57754,49060,0,0,0,,,N,0,1
ID57755,77186,0,0,0,,,N,0,1
ID57756,66639,0,0,0,,,N,0,1
ID57757,92574,0,0,0,,,N,0,1
ID57759,19159,0,0,0,,,N,0,1
ID57760,16009,0,0,0,,,N,0,1
ID57763,41294,0,0,0,,SI,N,0,1
ID57765,12964,0,0,0,,,N,0,1
ID57767,63180,0,0,0,,,N,0,1
ID57769,15142,0,0,0,,,N,0,1
ID57770,29661,0,0,0,,,N,0,1
ID57771,68228,0,0,0,,,N,0,1
ID57772,24541,0,0,0,,,N,0,1
ID57773,10385,0,0,0,,,N,0,1
ID57775,5530,0,0,0,,,N,0,1
ID57777,52095,0,0,0,,,N,0,1
ID57778,74722,0,0,0,,,N,0,1
ID57781,17038,0,0,0,,,N,0,1
ID57782,63482,0,0,0,,,N,0,1
ID57783,14351,0,0,0,,,N,0,1
ID57784,19477,0,0,0,,,N,0,1
ID57786,87620,0,0,0,,,N,0,1
ID57787,57545,0,0,0,,,N,0,1
ID57788,75898,0,0,0,,,N,0,1
ID57790,30392,0,0,0,,,N,0,1
ID57793,78902,0,0,0,,,N,0,1
ID57794,19654,0,0,0,,,N,0,1
ID57799,40247,0,0,0,,,N,0,1
ID57801,59440,0,0,0,,,N,0,1
ID57802,23711,0,0,0,,,N,0,1
ID57803,79597,0,0,0,,,N,0,1
ID57805,89658,0,0,0,,,N,0,1
ID57806,61588,0,0,0,,,N,0,1
ID57807,98287,0,0,0,,,N,0,1
ID57808,86710,0,0,0,,,N,0,1
ID57810,84391,0,0,0,,,N,0,1
ID57811,67592,0,0,0,,,N,0,1
ID34119,58544,2,27110,54220,11.0,,N,0,0
ID34120,11200,0,0,0,,,N,0,1
ID37315,17345,1,20027,20027,499.0,,Y,1,0
ID37326,66259,4,45883,183532,239.0,,N,0,0
ID37330,99049,0,0,0,,,N,0,1
ID37331,40088,0,0,0,,,N,0,1
ID37332,9568,1,37489,37489,214.0,,N,0,0
ID37334,90646,0,0,0,,SI,N,0,1
ID37335,68474,1,17880,17880,456.0,,Y,1,0
ID37336,81012,1,28975,28975,19.0,,N,0,0
ID37337,2217,0,0,0,,,N,0,1
ID37341,80169,1,49656,49656,252.0,,N,0,0
ID37342,28356,2,34703,69406,97.0,,N,0,0
ID37344,74891,0,0,0,,NO,N,0,1
ID37346,32385,1,38336,38336,56.0,NO,N,0,0
ID37347,33219,4,23329,93316,156.0,,N,0,0
ID37348,42006,4,41655,166620,182.0,,N,0,0
ID37351,31577,0,0,0,,,N,0,1
ID37357,51869,0,0,0,,,N,0,1
ID37363,87792,0,0,0,,,N,0,1
ID37885,60876,2,36851,73702,2.0,,N,0,0
ID37886,84180,1,25016,25016,1.0,,N,0,0
ID37887,4014,0,0,0,,,N,0,1
ID39311,48318,2,41319,82638,31.0,,N,0,0
ID39312,34500,2,53396,106792,32.0,,N,0,0
ID39327,4926,3,42830,128490,87.0,,N,0,0
ID57732,48591,0,0,0,,,N,0,1
ID57733,28314,0,0,0,,,N,0,1
ID57746,38289,0,0,0,,,N,0,1
ID57747,98141,0,0,0,,NO,N,0,1
ID57748,5793,0,0,0,,NO,N,0,1
ID57749,88006,0,0,0,,,N,0,1
ID57761,31537,0,0,0,,,N,0,1
ID57766,72820,0,0,0,,SI,N,0,1
ID57785,82342,0,0,0,,,N,0,1
ID57796,19943,0,0,0,,,N,0,1
ID57797,76785,0,0,0,,,N,0,1
ID57809,38836,0,0,0,,,N,0,1
ID57812,5260,0,0,0,,,N,0,1
ID37325,44466,1,24767,24767,522.0,SI,Y,1,0
ID37338,22091,1,36157,36157,139.0,NO,N,0,0
ID37278,70062,4,43441,173764,24.0,,N,0,0
ID37793,40661,0,0,0,,,N,0,1
ID37795,30696,1,34537,34537,216.0,,N,0,0
ID37324,39317,0,0,0,,,N,0,1
ID37333,35202,1,40048,40048,1.0,,N,0,0
ID30756,506,1,35996,35996,21.0,NO,N,0,0
ID30757,89042,0,0,0,,NO,N,0,1
ID30758,83781,2,18294,36588,64.0,NO,N,0,0
ID40903,70469,1,43370,43370,194.0,SI,N,0,0
ID42001,44452,0,0,0,,SI,N,0,1
ID22571,79221,2,41695,83390,62.0,,N,0,0
ID22573,54600,0,0,0,,,N,0,1
ID22636,55135,1,54635,54635,1237.0,,N,0,0
ID22572,89323,1,30486,30486,31.0,NO,N,0,0
ID22589,4877,2,16448,32896,1372.0,,N,0,0
ID22602,1348,0,0,0,,,N,0,1
ID25976,94164,1,34188,34188,491.0,,Y,1,0
ID25987,43416,3,48832,146496,254.0,,N,0,0
ID26007,68463,0,0,0,,,N,0,1
ID26009,2081,0,0,0,,,N,0,1
ID26032,98780,0,0,0,,,N,0,1
ID26067,23725,1,37306,37306,1435.0,,N,0,0
ID26069,69564,1,36880,36880,997.0,,Y,1,0
ID26115,31298,0,0,0,,,N,0,1
ID26135,46815,3,26843,80529,54.0,,N,0,0
ID26203,90959,1,46192,46192,455.0,SI,Y,1,0
ID26225,45153,1,40142,40142,1005.0,,N,0,0
ID26230,45263,0,0,0,,,N,0,1
ID25948,9150,0,0,0,,,N,0,1
ID25973,84993,1,24830,24830,812.0,,Y,1,0
ID25993,37119,0,0,0,,,N,0,1
ID26028,96006,1,38018,38018,458.0,NO,Y,1,0
ID26112,61914,0,0,0,,,N,0,1
ID26141,72889,0,0,0,,,N,0,1
ID26170,19810,0,0,0,,,N,0,1
ID26202,92789,0,0,0,,,N,0,1
ID26264,40831,0,0,0,,,N,0,1
ID21934,70128,1,16497,16497,1100.0,,N,0,0
ID26120,65124,0,0,0,,,N,0,1
ID26151,52393,0,0,0,,,N,0,1
ID26164,41777,0,0,0,,,N,0,1
ID26086,75347,1,54876,54876,668.0,,Y,1,0
ID26116,13052,0,0,0,,,N,0,1
ID26183,34041,0,0,0,,NO,N,0,1
ID26185,55892,0,0,0,,,N,0,1
ID26208,9561,0,0,0,,,N,0,1
ID26286,14853,1,35300,35300,335.0,,N,0,0
ID26316,39724,0,0,0,,,N,0,1
ID22867,24706,2,45444,90888,798.0,,Y,1,0
ID22318,43677,1,25803,25803,1374.0,,N,0,0
ID24786,97613,3,49983,149949,525.0,,Y,1,0
ID24818,86103,1,21063,21063,194.0,,N,0,0
ID24838,84222,1,27750,27750,19.0,,N,0,0
ID24908,3598,0,0,0,,,N,0,1
ID24778,48313,1,39750,39750,1021.0,,N,0,0
ID24792,72028,1,29234,29234,229.0,,N,0,0
ID24837,84502,1,46711,46711,12.0,,N,0,0
ID24857,79957,0,0,0,,,N,0,1
ID24909,54540,3,27469,82407,28.0,,N,0,0
ID24910,8019,0,0,0,,,N,0,1
ID21891,52176,0,0,0,,,N,0,1
ID21912,32495,0,0,0,,,N,0,1
ID22832,5211,5,44890,224450,70.0,,N,0,0
ID22902,17561,2,27320,54640,213.0,NO,N,0,0
ID22730,30506,0,0,0,,,N,0,1
ID24831,9026,0,0,0,,,N,0,1
ID24864,65894,0,0,0,,,N,0,1
ID22034,72546,1,39184,39184,333.0,,N,0,0
ID24074,946,1,47896,47896,167.0,,N,0,0
ID24094,22055,1,47694,47694,30.0,,N,0,0
ID24122,80349,1,31581,31581,32.0,,N,0,0
ID24140,40594,2,18069,36138,5.0,SI,N,0,0
ID24033,94487,0,0,0,,SI,N,0,1
ID24055,57978,0,0,0,,,N,0,1
ID24101,34687,0,0,0,,,N,0,1
ID24110,70581,0,0,0,,,N,0,1
ID23826,35706,1,17446,17446,56.0,NO,N,0,0
ID23825,91885,0,0,0,,,N,0,1
ID23849,46154,0,0,0,,,N,0,1
ID24043,37547,1,15087,15087,237.0,,N,0,0
ID6970,53642,0,0,0,,,N,0,1
ID24098,68398,1,34128,34128,28.0,,N,0,0
ID24080,96996,0,0,0,,,N,0,1
ID6833,992,0,0,0,,,N,0,1
ID5039,23494,0,0,0,,,N,0,1
ID39081,58393,0,0,0,,,N,0,1
ID39344,7423,3,33006,99018,62.0,NO,N,0,0
ID38155,9075,1,47777,47777,454.0,NO,Y,1,0
ID38174,70738,0,0,0,,,N,0,1
ID38114,25515,6,37190,223140,177.0,NO,N,0,0
ID38118,68309,5,24228,121140,12.0,,N,0,0
ID38119,93381,4,40046,160184,10.0,NO,N,0,0
ID38134,61743,1,28454,28454,862.0,SI,Y,1,0
ID39356,63246,1,18705,18705,126.0,NO,N,0,0
ID39357,67718,2,30347,60694,173.0,NO,N,0,0
ID39358,32591,1,16589,16589,115.0,NO,N,0,0
ID39359,52397,0,0,0,,,N,0,1
ID38094,87053,1,44550,44550,16.0,NO,N,0,0
ID34200,7309,0,0,0,,,N,0,1
ID10736,29247,3,50597,151791,248.0,,N,0,0
ID22375,65639,0,0,0,,,N,0,1
ID22401,90127,1,36103,36103,640.0,,Y,1,0
ID22430,98535,1,21800,21800,1218.0,,N,0,0
ID22507,61700,1,46580,46580,1173.0,,N,0,0
ID22641,30593,1,34864,34864,30.0,,N,0,0
ID22643,27022,1,46497,46497,1092.0,,N,0,0
ID22652,41515,0,0,0,,SI,N,0,1
ID22631,44556,2,50458,100916,124.0,NO,N,0,0
ID22644,80728,1,26601,26601,317.0,,N,0,0
ID25897,28054,0,0,0,,,N,0,1
ID25945,67092,0,0,0,,,N,0,1
ID26126,84603,2,18968,37936,693.0,,Y,1,0
ID26131,73475,0,0,0,,,N,0,1
ID26153,61268,0,0,0,,,N,0,1
ID26232,67678,1,26371,26371,52.0,NO,N,0,0
ID26250,60883,3,40628,121884,78.0,,N,0,0
ID25906,36235,1,50803,50803,278.0,NO,N,0,0
ID26006,49565,0,0,0,,,N,0,1
ID26037,40917,0,0,0,,,N,0,1
ID26103,77773,0,0,0,,,N,0,1
ID26143,91894,1,37179,37179,52.0,NO,N,0,0
ID26176,66285,0,0,0,,,N,0,1
ID26217,53130,0,0,0,,,N,0,1
ID26240,80937,0,0,0,,NO,N,0,1
ID26246,90335,0,0,0,,,N,0,1
ID26259,91696,0,0,0,,NO,N,0,1
ID22665,16871,0,0,0,,,N,0,1
ID22146,26297,0,0,0,,,N,0,1
ID22228,14685,2,28649,57298,92.0,,N,0,0
ID26195,55053,0,0,0,,,N,0,1
ID26178,76460,4,36368,145472,49.0,,N,0,0
ID1321,33406,1,15451,15451,71.0,,N,0,0
ID1361,94903,0,0,0,,,N,0,1
ID24742,81288,0,0,0,,,N,0,1
ID24793,7668,2,33294,66588,35.0,NO,N,0,0
ID24854,42095,1,21192,21192,83.0,,N,0,0
ID24787,70400,1,42019,42019,443.0,,Y,1,0
ID24828,90351,1,27715,27715,332.0,,N,0,0
ID24842,78443,0,0,0,,,N,0,1
ID24847,88650,6,38314,229884,75.0,,N,0,0
ID24846,84488,6,47221,283326,72.0,,N,0,0
ID23017,81755,3,24278,72834,352.0,,N,0,0
ID23010,44349,4,42337,169348,31.0,,N,0,0
ID23119,71089,1,25709,25709,253.0,,N,0,0
ID24803,78874,0,0,0,,,N,0,1
ID191,62950,1,16973,16973,181.0,NO,N,0,0
ID193,83333,0,0,0,,,N,0,1
ID149,11350,0,0,0,,,N,0,1
ID176,11173,2,15211,30422,61.0,NO,N,0,0
ID22032,93104,0,0,0,,,N,0,1
ID22035,51211,1,29737,29737,3.0,NO,N,0,0
ID24141,71878,1,30627,30627,77.0,,N,0,0
ID91,70207,2,53904,107808,160.0,,N,0,0
ID24190,72766,4,33049,132196,96.0,,N,0,0
ID24208,32612,0,0,0,,SI,N,0,1
ID7224,85595,1,29180,29180,1072.0,,N,0,0
ID24166,74783,1,44991,44991,71.0,NO,N,0,0
ID13522,6840,2,45976,91952,693.0,SI,Y,1,0
ID7862,69020,1,15003,15003,448.0,,Y,1,0
ID34255,38688,2,54541,109082,73.0,,N,0,0
ID17759,9565,0,0,0,,NO,N,0,1
ID17777,25176,2,34373,68746,557.0,,Y,1,0
ID17797,95910,1,20111,20111,986.0,NO,Y,1,0
ID17830,86151,0,0,0,,,N,0,1
ID17852,29275,0,0,0,,,N,0,1
ID17440,65360,0,0,0,,SI,N,0,1
ID17835,97836,0,0,0,,,N,0,1
ID4075,22026,3,48770,146310,167.0,NO,N,0,0
ID34027,64769,1,18452,18452,359.0,,N,0,0
ID36929,72505,2,33942,67884,56.0,NO,N,0,0
ID36953,77990,2,41752,83504,28.0,,N,0,0
ID36969,68697,2,26506,53012,160.0,,N,0,0
ID20328,52081,1,26610,26610,1337.0,,N,0,0
ID20331,351,1,19665,19665,456.0,NO,Y,1,0
ID20405,41926,3,30541,91623,66.0,,N,0,0
ID20333,26149,1,38659,38659,29.0,NO,N,0,0
ID20429,36295,0,0,0,,NO,N,0,1
ID20361,33620,0,0,0,,,N,0,1
ID18138,81534,0,0,0,,,N,0,1
ID18141,28637,0,0,0,,SI,N,0,1
ID18147,83008,1,48872,48872,1417.0,,N,0,0
ID18154,64268,0,0,0,,NO,N,0,1
ID18167,11805,0,0,0,,SI,N,0,1
ID18176,2946,0,0,0,,,N,0,1
ID17888,93957,1,33617,33617,162.0,NO,N,0,0
ID18139,64884,3,35603,106809,164.0,NO,N,0,0
ID18146,16717,1,49127,49127,241.0,NO,N,0,0
ID18171,69213,1,41632,41632,625.0,NO,Y,1,0
ID18184,36203,2,42791,85582,1175.0,,N,0,0
ID20435,24658,0,0,0,,,N,0,1
ID17892,10390,0,0,0,,NO,N,0,1
ID19137,29336,1,30290,30290,2.0,NO,N,0,0
ID19173,22106,2,16086,32172,1105.0,,N,0,0
ID19195,84361,6,31483,188898,187.0,,N,0,0
ID19227,10547,1,18306,18306,960.0,,Y,1,0
ID19270,6298,2,49084,98168,524.0,SI,Y,1,0
