CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur,tiene_queja,extension_garantia_bin,en_garantia_bin,Margen_pct,FLAG_Margen_Negativo,antiguedad_dias,ratio_rev_antiguedad,FLAG_cliente_nuevo,segmento_antiguedad,FLAG_deberia_haber_revisado,gasto_relativo,satisfaccion_baja,km_alto_pocas_rev,Mantenimiento_medio,Alpha,Categoria_Precio
SYN001675,2024-02-10,PA200022,101794,35478,No Particular,Financiera Marca,"SI, Financiera",NO,0,09/02/2028,31/12/2023,SI,2282,M,CP8860,50,27576,112,G,D,TIPO8,ELÉCTRICO,A,Mid,124,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,9249.11,-1691.17,0,1,1,-4.77,1,0,0.0,1,Nuevo,0,1.2865535248041775,0,0,290.0,0.1,ESTANDAR
SYN001676,2024-03-28,PA200007,103262,24579,Particular,Otros,NO,NO,0,27/03/2028,31/12/2023,SI,1383,M,CP1015,35,28530,9,D,D,TIPO1,HÍBRIDO,M,Low,89,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6407.75,-1050.48,0,0,1,-4.27,1,0,0.0,1,Nuevo,0,0.8615141955835962,0,0,290.0,0.1,ESTANDAR
SYN001677,2024-03-26,PA200097,105004,28405,Particular,Otros,NO,NO,0,25/03/2028,31/12/2023,SI,0,F,CP33006,48,28325,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,9649.18,7155.18,0,0,1,25.19,0,0,0.0,1,Nuevo,0,1.0028243601059135,1,0,371.0,0.1,ESTANDAR
SYN001678,2024-03-06,PA200007,101059,18579,Particular,Contado,NO,NO,0,05/03/2028,31/12/2023,SI,829,M,CP28034,48,33811,176,E,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,4843.55,2296.8,0,0,1,12.36,0,0,0.0,1,Nuevo,0,0.5494957262429387,0,0,263.0,0.07,PREMIUM
SYN001679,2024-02-19,PA200062,70060,25335,Particular,Contado,NO,NO,0,18/02/2028,31/12/2023,SI,816,M,CP35412,56,0,0,,H,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,8406.15,1335.76,0,0,1,5.27,0,0,0.0,1,Nuevo,0,25335.0,1,0,353.0,0.1,ESTANDAR
SYN001680,2024-03-05,PA200075,78477,22465,Particular,Contado,NO,NO,0,04/03/2028,31/12/2023,SI,951,M,CP46920,54,27180,13,E,B,TIPO6,HÍBRIDO,M,Mid,85,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,5856.63,2880.89,0,0,1,12.82,0,0,0.0,1,Nuevo,0,0.8265268579838116,0,0,263.0,0.07,PREMIUM
SYN001681,2024-03-19,PA200026,106997,25792,Particular,Financiera Marca,"SI, Financiera",NO,0,18/03/2028,31/12/2023,SI,1876,M,CP36206,44,23673,69,E,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6723.97,2560.41,0,1,1,9.93,0,0,0.0,1,Nuevo,0,1.0895112575507964,0,0,263.0,0.07,PREMIUM
SYN001682,2024-01-28,PA200024,107546,23465,Particular,Contado,NO,SI,0,27/01/2028,31/12/2023,SI,1094,F,CP28032,36,30215,96,D,C,TIPO4,HÍBRIDO,M,Mid-High,78,0,0,0,NO,1,1,MADRID SUR,MADRID,CENTRO,Internet,6117.33,-787.88,0,0,1,-3.36,1,0,0.0,1,Nuevo,0,0.7766010259804733,0,0,276.0,0.1,ESTANDAR
SYN001683,2024-03-08,PA200045,105158,28667,No Particular,Otros,"SI, Financiera",NO,0,07/03/2028,31/12/2023,SI,1334,M,CP28270,53,37136,112,A,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,NO,1,1,BILBAO,BILBAO,NORTE,Internet,9738.18,5889.49,0,1,1,20.54,0,0,0.0,1,Nuevo,0,0.7719463593278759,0,0,371.0,0.1,ESTANDAR
SYN001684,2024-02-07,PA200082,66073,17368,Particular,Contado,NO,NO,0,06/02/2028,31/12/2023,SI,998,F,CP50009,48,35403,1,E,B,TIPO1,ELÉCTRICO,A,Low,74,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,4527.84,1907.77,0,0,1,10.98,0,0,0.0,1,Nuevo,0,0.4905798943592351,0,0,263.0,0.07,PREMIUM
SYN001685,2024-02-05,PA200081,108474,23547,Particular,Contado,NO,NO,0,04/02/2028,31/12/2023,SI,994,M,CP28025,25,28096,0,D,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,7998.92,4894.7,0,0,1,20.79,0,0,0.0,1,Nuevo,0,0.8380908314350797,1,0,371.0,0.1,ESTANDAR
SYN001686,2024-03-18,PA200049,101786,33579,Particular,Financiera Marca,"SI, Financiera",NO,0,17/03/2028,31/12/2023,SI,2675,M,CP46009,27,29704,144,C,D,TIPO6,ELÉCTRICO,A,Mid,136,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,8754.05,-2129.18,0,1,1,-6.34,1,0,0.0,1,Nuevo,0,1.1304538109345543,0,0,290.0,0.1,ESTANDAR
SYN001687,2024-03-20,PA200004,101231,17988,Particular,Contado,NO,SI,0,19/03/2028,31/12/2023,SI,1146,M,CP28031,44,29094,84,D,B,TIPO6,HÍBRIDO,M,Mid-High,74,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,4689.47,1872.42,0,0,1,10.41,0,0,0.0,1,Nuevo,0,0.618271808620334,0,0,263.0,0.07,PREMIUM
SYN001688,2024-01-02,PA200044,100610,30330,Particular,Contado,NO,NO,0,01/01/2028,31/12/2023,SI,1034,M,CP18140,38,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Tienda,10303.1,6623.03,0,0,1,21.84,0,0,0.0,1,Nuevo,0,30330.0,1,0,371.0,0.1,ESTANDAR
SYN001689,2024-03-06,PA200097,101864,28287,Particular,Financiera Marca,NO,NO,4,05/03/2028,31/12/2023,SI,1439,M,CP1012,47,29836,125,C,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,9609.09,5685.42,0,0,1,20.1,0,0,0.0,1,Nuevo,0,0.9480828529293471,0,0,371.0,0.1,ESTANDAR
SYN001690,2024-03-13,PA200098,80837,22399,Particular,Contado,SI,NO,0,12/03/2028,31/12/2023,SI,1193,F,CP48015,60,0,41,G,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,5839.42,-912.14,0,1,1,-4.07,1,0,0.0,1,Nuevo,0,22399.0,0,0,276.0,0.1,ESTANDAR
SYN001691,2024-01-30,PA200009,100547,20841,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,1807,F,CP27003,42,26909,151,B,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5433.25,1729.81,0,0,1,8.3,0,0,0.0,1,Nuevo,0,0.774499238173102,0,0,263.0,0.07,PREMIUM
SYN001692,2024-02-01,PA200091,101138,27246,Particular,Contado,NO,NO,0,31/01/2028,31/12/2023,SI,1422,M,CP41018,39,35371,111,E,D,TIPO8,HÍBRIDO,M,Low,115,0,0,0,NO,1,1,BARCELONA SUR,BARCELONA,ESTE,Internet,7103.03,-1026.27,0,0,1,-3.77,1,0,0.0,1,Nuevo,0,0.7702920471572757,0,0,290.0,0.1,ESTANDAR
SYN001693,2024-02-07,PA200067,102788,26002,Particular,Financiera Marca,"SI, Financiera",NO,0,06/02/2028,31/12/2023,SI,1624,M,CP6411,53,17570,79,J,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,MADRID ESTE,MADRID,CENTRO,Internet,8832.88,4904.72,0,1,1,18.86,0,0,0.0,1,Nuevo,0,1.4799089356858282,0,0,371.0,0.1,ESTANDAR
SYN001694,2024-02-18,PA200058,106856,30022,Particular,Financiera Marca,SI,NO,4,17/02/2028,31/12/2023,SI,1399,F,CP8917,52,29246,95,D,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,NO,0,0,BILBAO,BILBAO,NORTE,Internet,10198.47,6177.74,0,1,1,20.58,0,0,0.0,1,Nuevo,0,1.026533543048622,0,0,371.0,0.1,ESTANDAR
SYN001695,2024-03-17,PA200089,103804,29103,Particular,Otros,SI,NO,0,16/03/2028,31/12/2023,SI,1392,M,CP8940,41,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9886.29,5945.15,0,1,1,20.43,0,0,0.0,1,Nuevo,0,29103.0,1,0,371.0,0.1,ESTANDAR
SYN001696,2024-02-19,PA200089,106117,19234,Particular,Financiera Marca,"SI, Financiera",NO,0,18/02/2028,31/12/2023,SI,1288,F,CP28400,49,37697,115,A,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Tienda,5014.3,1956.82,0,1,1,10.17,0,0,0.0,1,Nuevo,0,0.5102262779531528,0,0,263.0,0.07,PREMIUM
SYN001697,2024-03-29,PA200013,106247,29194,No Particular,Otros,NO,SI,0,28/03/2028,31/12/2023,SI,300,M,CP1010,78,30067,98,D,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,9917.2,7060.88,0,0,1,24.19,0,0,0.0,1,Nuevo,0,0.9709648451791,0,0,371.0,0.1,ESTANDAR
SYN001698,2024-02-07,PA200046,101696,23423,Particular,Financiera Marca,"SI, Financiera",NO,0,06/02/2028,31/12/2023,SI,1482,M,CP36209,47,24517,14,E,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,7956.79,4374.38,0,1,1,18.68,0,0,0.0,1,Nuevo,0,0.9553779010482523,0,0,371.0,0.1,ESTANDAR
SYN001699,2024-03-07,PA200069,108081,24004,Particular,Otros,NO,NO,0,06/03/2028,31/12/2023,SI,0,M,CP28045,38,24735,96,B,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,NO,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6257.84,318.89,0,0,1,1.33,0,0,0.0,1,Nuevo,0,0.970446735395189,0,0,290.0,0.1,ESTANDAR
SYN001700,2024-01-09,PA200049,31061,16683,Particular,Contado,NO,NO,0,08/01/2028,31/12/2023,SI,1743,F,CP8240,30,0,0,,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,4349.26,1038.3,0,0,1,6.22,0,0,0.0,1,Nuevo,0,16683.0,1,0,263.0,0.07,PREMIUM
SYN001701,2024-03-29,PA200035,107962,16199,Particular,Financiera Marca,NO,NO,0,28/03/2028,31/12/2023,SI,986,F,CP30500,37,24663,95,I,B,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,NO,0,0,MADRID OESTE,MADRID,CENTRO,Internet,4223.08,1707.36,0,0,1,10.54,0,0,0.0,1,Nuevo,0,0.6568138507075376,0,0,263.0,0.07,PREMIUM
SYN001702,2024-03-03,PA200010,107287,25514,Particular,Financiera Marca,NO,NO,4,02/03/2028,31/12/2023,SI,1399,M,CP33009,32,0,0,,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,8667.11,5002.5,0,0,1,19.61,0,0,0.0,1,Nuevo,0,25514.0,1,0,371.0,0.1,ESTANDAR
SYN001703,2024-02-20,PA200053,104223,27822,No Particular,Otros,NO,SI,0,19/02/2028,31/12/2023,SI,300,F,CP36510,33,0,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,NO,0,0,VALENCIA,VALENCIA,ESTE,Internet,1098.97,-6044.85,0,0,1,-21.73,1,0,0.0,1,Nuevo,0,27822.0,1,0,390.0,0.1,ESTANDAR
SYN001704,2024-02-29,PA200081,106284,13094,No Particular,Otros,NO,NO,0,28/02/2028,31/12/2023,SI,970,M,CP36800,53,24510,118,H,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,NO,1,1,VALENCIA,VALENCIA,ESTE,Internet,2896.39,641.97,0,0,1,4.9,0,0,0.0,1,Nuevo,0,0.5342309261525908,0,0,250.0,0.07,PREMIUM
SYN001705,2024-03-23,PA200084,107161,21284,No Particular,Contado,NO,NO,0,22/03/2028,31/12/2023,SI,1016,M,CP8720,56,29300,89,D,B,TIPO1,ELÉCTRICO,A,Mid,106,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Internet,5548.74,2601.3,0,0,1,12.22,0,0,0.0,1,Nuevo,0,0.7264163822525598,0,0,263.0,0.07,PREMIUM
SYN001706,2024-03-15,PA200021,108118,30246,No Particular,Contado,NO,NO,0,14/03/2028,31/12/2023,SI,898,M,CP15230,47,0,68,H,J,TIPO7,HÍBRIDO,M,Mid-High,123,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,1194.72,-7121.58,0,0,1,-23.55,1,0,0.0,1,Nuevo,0,30246.0,0,0,390.0,0.1,ESTANDAR
SYN001707,2024-01-07,PA200025,107043,26389,Particular,Contado,SI,NO,0,06/01/2028,31/12/2023,SI,2081,M,CP28260,29,29145,96,J,D,TIPO1,HÍBRIDO,M,Low,115,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6879.61,-1705.58,0,1,1,-6.46,1,0,0.0,1,Nuevo,0,0.9054383256133127,0,0,290.0,0.1,ESTANDAR
SYN001708,2024-01-14,PA200024,103235,18299,Particular,Contado,NO,NO,0,13/01/2028,31/12/2023,SI,1115,M,CP8906,26,27879,95,B,B,TIPO1,HÍBRIDO,M,High,74,0,0,0,NO,0,0,VALENCIA,VALENCIA,ESTE,Tienda,4770.55,1959.93,0,0,1,10.71,0,0,0.0,1,Nuevo,0,0.656372179776893,0,0,263.0,0.07,PREMIUM
SYN001709,2024-02-26,PA200050,103778,19234,Particular,Financiera Marca,"SI, Financiera",NO,0,25/02/2028,31/12/2023,SI,1339,M,CP8202,26,27321,19,B,B,TIPO1,HÍBRIDO,M,Mid-High,71,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5014.3,1905.82,0,1,1,9.91,0,0,0.0,1,Nuevo,0,0.7040005856301014,0,0,263.0,0.07,PREMIUM
SYN001710,2024-03-09,PA200081,82827,22960,Particular,Contado,NO,SI,0,08/03/2028,31/12/2023,SI,829,F,CP18009,42,33867,152,A,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,5985.67,3092.83,0,0,1,13.47,0,0,0.0,1,Nuevo,0,0.6779460832078424,0,0,263.0,0.07,PREMIUM
SYN001711,2024-01-11,PA200042,107873,12520,No Particular,Contado,NO,NO,0,10/01/2028,31/12/2023,SI,1216,M,CP36645,35,0,44,I,A,TIPO1,HÍBRIDO,M,Mid-High,53,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,2769.42,314.34,0,0,1,2.51,0,0,0.0,1,Nuevo,0,12520.0,0,0,250.0,0.07,PREMIUM
SYN001712,2024-02-29,PA200029,103967,11004,Particular,Contado,NO,NO,0,28/02/2028,31/12/2023,SI,250,F,CP28007,47,33890,131,E,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,NO,1,1,BARCELONA NORTE,BARCELONA,ESTE,Internet,2434.08,1064.77,0,0,1,9.68,0,0,0.0,1,Nuevo,0,0.3246975508999705,0,0,250.0,0.07,PREMIUM
SYN001713,2024-01-27,PA200056,108155,18579,Particular,Contado,NO,NO,0,26/01/2028,31/12/2023,SI,915,M,CP6360,59,16311,79,D,B,TIPO1,HÍBRIDO,M,Low,74,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,4843.55,2210.8,0,0,1,11.9,0,0,0.0,1,Nuevo,0,1.1390472687143645,0,0,263.0,0.07,PREMIUM
SYN001714,2024-01-31,PA200038,103968,11475,Particular,Otros,NO,NO,0,30/01/2028,31/12/2023,SI,800,F,CP29670,49,0,0,,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,2538.27,581.74,0,0,1,5.07,0,0,0.0,1,Nuevo,0,11475.0,1,0,250.0,0.07,PREMIUM
SYN001715,2024-01-29,PA200097,26313,25255,Particular,Contado,SI,NO,0,28/01/2028,31/12/2023,SI,2944,,CP23440,27,0,26,I,D,TIPO1,HÍBRIDO,M,Mid-High,91,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,6583.98,-2595.46,0,1,1,-10.28,1,0,0.0,1,Nuevo,0,25255.0,0,0,290.0,0.1,ESTANDAR
SYN001716,2024-01-19,PA200070,106605,23290,Particular,Contado,NO,NO,0,18/01/2028,31/12/2023,SI,2642,F,CP31110,41,0,0,,C,TIPO4,HÍBRIDO,M,Low,78,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,6071.7,-2340.03,0,0,1,-10.05,1,0,0.0,1,Nuevo,0,23290.0,1,0,276.0,0.1,ESTANDAR
SYN001717,2024-02-16,PA200072,30174,22609,Particular,Contado,NO,NO,0,15/02/2028,31/12/2023,SI,1630,M,CP33540,53,25025,173,H,C,TIPO4,HÍBRIDO,M,Mid-High,81,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5894.17,-1344.17,0,0,1,-5.95,1,0,0.0,1,Nuevo,0,0.9034565434565435,0,0,276.0,0.1,ESTANDAR
SYN001718,2024-01-05,PA200065,104335,21818,No Particular,Contado,NO,NO,0,04/01/2028,31/12/2023,SI,829,F,CP21409,41,21414,15,I,B,TIPO1,HÍBRIDO,M,Mid,107,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5687.95,2885.33,0,0,1,13.22,0,0,0.0,1,Nuevo,0,1.0188661623237134,0,0,263.0,0.07,PREMIUM
SYN001719,2024-03-14,PA200097,47383,21553,Particular,Contado,SI,NO,0,13/03/2028,31/12/2023,SI,0,M,CP28024,29,27831,98,B,D,TIPO1,HÍBRIDO,M,Low,104,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,5618.87,260.81,0,1,1,1.21,0,0,0.0,1,Nuevo,0,0.7744242032266178,0,0,290.0,0.1,ESTANDAR
SYN001720,2024-01-29,PA200037,101845,24274,Particular,Financiera Marca,"SI, Financiera",NO,0,28/01/2028,31/12/2023,SI,994,M,CP8015,42,29842,121,C,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,8245.88,5084.23,0,1,1,20.95,0,0,0.0,1,Nuevo,0,0.8134173312780645,0,0,371.0,0.1,ESTANDAR
SYN001721,2024-02-03,PA200046,103803,24004,Particular,Contado,NO,NO,0,02/02/2028,31/12/2023,SI,0,M,CP15590,43,29420,191,C,D,TIPO6,HÍBRIDO,M,Low,99,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6257.84,318.89,0,0,1,1.33,0,0,0.0,1,Nuevo,0,0.8159075458871516,0,0,290.0,0.1,ESTANDAR
SYN001722,2024-01-04,PA200015,95070,32962,Particular,Otros,NO,SI,0,03/01/2028,31/12/2023,SI,994,M,CP28220,39,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,11197.19,7349.19,0,0,1,22.3,0,0,0.0,1,Nuevo,0,32962.0,1,0,371.0,0.1,ESTANDAR
SYN001723,2024-02-07,PA200036,101123,25221,Particular,Contado,SI,NO,0,06/02/2028,31/12/2023,SI,1644,M,CP28840,51,35172,113,A,E,TIPO2,HÍBRIDO,M,Mid-High,89,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,7372.1,-499.28,0,1,1,-1.98,1,0,0.0,1,Nuevo,0,0.7170760832480382,0,0,305.0,0.1,ESTANDAR
SYN001724,2024-02-13,PA200075,76082,28453,Particular,Otros,NO,SI,0,12/02/2028,31/12/2023,SI,1034,M,CP50018,40,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9665.48,6133.7,0,0,1,21.56,0,0,0.0,1,Nuevo,0,28453.0,1,0,371.0,0.1,ESTANDAR
SYN001725,2024-03-13,PA200027,70861,23321,Particular,Financiera Marca,"SI, Financiera",NO,0,12/03/2028,31/12/2023,SI,1753,F,CP39011,32,25834,0,,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,NO,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6079.78,2234.43,0,1,1,9.58,0,0,0.0,1,Nuevo,0,0.9027250909653944,1,0,263.0,0.07,PREMIUM
SYN001726,2024-03-19,PA200060,103939,27147,Particular,Contado,NO,NO,0,18/03/2028,31/12/2023,SI,0,F,CP4117,59,29371,17,J,D,TIPO1,HÍBRIDO,M,Mid,99,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Tienda,7077.22,393.38,0,0,1,1.45,0,0,0.0,1,Nuevo,0,0.9242790507643595,0,0,290.0,0.1,ESTANDAR
SYN001727,2024-03-07,PA200033,91022,20295,Particular,Contado,NO,NO,0,06/03/2028,31/12/2023,SI,0,M,CP41007,60,20874,68,B,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,NO,0,0,MALAGA,MALAGA,SUR,Tienda,5290.91,230.99,0,0,1,1.14,0,0,0.0,1,Nuevo,0,0.9722621442943374,0,0,290.0,0.1,ESTANDAR
SYN001728,2024-03-10,PA200098,106765,26871,Particular,Otros,NO,NO,0,09/03/2028,31/12/2023,SI,1416,M,CP13640,42,20911,89,I,D,TIPO6,HÍBRIDO,M,Mid-High,103,0,0,0,NO,0,0,BILBAO,BILBAO,NORTE,Internet,7005.27,-1029.16,0,0,1,-3.83,1,0,0.0,1,Nuevo,0,1.2850174549280282,0,0,290.0,0.1,ESTANDAR
SYN001729,2024-02-08,PA200072,107018,17809,Particular,Financiera Marca,NO,NO,4,07/02/2028,31/12/2023,SI,1179,F,CP28005,25,0,0,,A,TIPO1,HÍBRIDO,M,Mid,74,0,0,0,NO,1,1,BILBAO,BILBAO,NORTE,Internet,3939.35,1103.44,0,0,1,6.2,0,0,0.0,1,Nuevo,0,17809.0,1,0,250.0,0.07,PREMIUM
SYN001730,2024-02-26,PA200069,107550,30078,Particular,Financiera Marca,"SI, Financiera",NO,0,25/02/2028,31/12/2023,SI,2062,M,CP28019,55,27156,16,B,D,TIPO8,HÍBRIDO,M,Mid-High,106,0,0,0,NO,1,1,MADRID NORTE,MADRID,CENTRO,Internet,7841.33,-1599.15,0,1,1,-5.32,1,0,0.0,1,Nuevo,0,1.1076005302695537,0,0,290.0,0.1,ESTANDAR
SYN001731,2024-03-25,PA200049,108072,25514,Particular,Contado,NO,NO,0,24/03/2028,31/12/2023,SI,994,M,CP30394,53,26454,79,H,I,TIPO7,HÍBRIDO,M,High,117,0,0,0,NO,0,0,MADRID SUR,MADRID,CENTRO,Internet,8667.11,5407.5,0,0,1,21.19,0,0,0.0,1,Nuevo,0,0.9644666213049067,0,0,371.0,0.1,ESTANDAR
SYN001732,2024-03-01,PA200059,105444,32966,Particular,Contado,SI,NO,0,29/02/2028,31/12/2023,SI,130,M,CP28350,46,25855,98,H,J,TIPO7,HÍBRIDO,M,Mid,183,0,0,0,NO,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,1302.16,-6890.78,0,1,1,-20.9,1,0,0.0,1,Nuevo,0,1.2750338425836396,0,0,390.0,0.1,ESTANDAR
SYN001733,2024-03-07,PA200092,101717,23643,Particular,Contado,SI,NO,0,06/03/2028,31/12/2023,SI,2744,F,CP25138,51,34186,8,K,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,NO,0,0,SEVILLA,SEVILLA,SUR,Internet,6163.73,-2433.66,0,1,1,-10.29,1,0,0.0,1,Nuevo,0,0.691598900134558,0,0,276.0,0.1,ESTANDAR
SYN001734,2024-03-01,PA200028,100560,27160,No Particular,Contado,"SI, Financiera",NO,0,29/02/2028,31/12/2023,SI,2487,M,CP26005,34,28978,116,E,D,TIPO6,HÍBRIDO,M,High,103,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,7080.61,-2093.31,0,1,1,-7.71,1,0,0.0,1,Nuevo,0,0.9372627510525227,0,0,290.0,0.1,ESTANDAR
SYN001735,2024-03-20,PA200002,105146,17784,Particular,Contado,NO,NO,0,19/03/2028,31/12/2023,SI,2282,M,CP28022,29,27556,13,B,B,TIPO6,HÍBRIDO,M,Mid,74,0,0,0,NO,0,0,MADRID NORTE,MADRID,CENTRO,Internet,4636.29,699.35,0,0,1,3.93,0,0,0.0,1,Nuevo,0,0.6453766874727827,0,0,263.0,0.07,PREMIUM
SYN001736,2024-03-08,PA200100,107912,25079,No Particular,Contado,NO,NO,4,07/03/2028,31/12/2023,SI,796,M,CP3006,48,0,0,,E,TIPO2,HÍBRIDO,M,Mid,93,0,0,0,NO,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,7330.59,340.87,0,0,1,1.36,0,0,0.0,1,Nuevo,0,25079.0,1,0,305.0,0.1,ESTANDAR
SYN001737,2024-03-15,PA200030,100452,22948,Particular,Financiera Marca,"SI, Financiera",NO,0,14/03/2028,31/12/2023,SI,1482,F,CP8029,60,29902,147,C,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,NO,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,7795.44,4250.54,0,1,1,18.52,0,0,0.0,1,Nuevo,0,0.7674403049963213,0,0,371.0,0.1,ESTANDAR
SYN001738,2024-02-18,PA200054,104840,20470,Particular,Financiera Marca,"SI, Financiera",NO,0,17/02/2028,31/12/2023,SI,1339,M,CP50500,29,22176,111,H,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,NO,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5336.53,2130.4,0,1,1,10.41,0,0,0.0,1,Nuevo,0,0.9230699855699855,0,0,263.0,0.07,PREMIUM
SYN001739,2024-01-01,PA200040,105067,19099,Particular,Contado,SI,NO,0,31/12/2027,31/12/2023,SI,1154,F,CP39001,33,0,0,,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,NO,1,1,MADRID OESTE,MADRID,CENTRO,Internet,4979.11,2066.29,0,1,1,10.82,0,0,0.0,1,Nuevo,0,19099.0,1,0,263.0,0.07,PREMIUM
