Customer_ID,GENERO,Edad,CODIGO_POSTAL,RENTA_MEDIA_ESTIMADA,STATUS_SOCIAL,ZONA,PROV_DESC,TIENDA_DESC
88354,F,60,CP37700,0,,ESTE,BARCELONA,BARCELONA SUR
26420,M,70,CP24400,27297,B,NORTE,LA CORUÑA,LA CORUÑA
8675,F,42,CP28935,23495,E,NORTE,LA CORUÑA,LA CORUÑA
79347,M,54,CP21510,21136,I,ESTE,VALENCIA,VALENCIA
58654,M,54,CP24009,27219,B,CENTRO,MADRID,MADRID OESTE
34942,M,55,CP15630,0,,CENTRO,MADRID,MADRID ESTE
87683,M,59,CP8760,0,,ESTE,BARCELONA,BARCELONA CENTRO
31411,M,55,CP28529,0,,ESTE,BARCELONA,BARCELONA NORTE
3485,F,31,CP28224,37031,A,ESTE,BARCELONA,BARCELONA SUR
95805,M,31,CP28034,33807,E,CENTRO,MADRID,MADRID NORTE
64468,F,50,CP8500,25832,H,SUR,SEVILLA,SEVILLA
39953,F,51,CP36690,21401,I,CENTRO,MADRID,MADRID NORTE
10303,M,39,CP25600,25790,H,CENTRO,MADRID,MADRID OESTE
58436,F,58,CP28668,30192,D,CENTRO,MADRID,MADRID NORTE
99718,F,39,CP8358,0,,CENTRO,MADRID,MADRID OESTE
67968,,43,CP28031,28470,E,ESTE,BARCELONA,BARCELONA CENTRO
68159,F,42,CP46980,0,,CENTRO,MADRID,MADRID ESTE
15505,M,59,CP46220,0,,SUR,MALAGA,MALAGA
77905,M,50,CP46950,28288,D,ESTE,BARCELONA,BARCELONA SUR
31067,M,46,CP17244,25086,H,CENTRO,MADRID,MADRID SUR
72933,M,41,CP31014,28004,D,CENTRO,MADRID,MADRID OESTE
99324,F,44,CP47003,33953,A,NORTE,BILBAO,BILBAO
44546,M,42,CP7012,33637,A,SUR,SEVILLA,SEVILLA
70840,F,27,CP28028,33317,D,CENTRO,MADRID,MADRID OESTE
52061,M,30,CP8830,23780,G,CENTRO,MADRID,MADRID NORTE
96141,M,50,CP28044,24681,E,CENTRO,MADRID,MADRID ESTE
9181,F,51,CP38108,28144,D,CENTRO,MADRID,MADRID OESTE
22927,F,30,CP8960,0,C,CENTRO,MADRID,MADRID OESTE
9361,M,31,CP31860,0,H,CENTRO,MADRID,MADRID ESTE
73141,M,38,CP8025,28244,B,ESTE,BARCELONA,BARCELONA NORTE
35338,M,30,CP2691,0,,SUR,SEVILLA,SEVILLA
85146,M,49,CP8320,35353,A,CENTRO,MADRID,MADRID NORTE
60946,M,57,CP28903,33445,D,CENTRO,MADRID,MADRID ESTE
78009,M,36,CP36670,25113,H,ESTE,BARCELONA,BARCELONA NORTE
57567,F,48,CP8860,0,,NORTE,LA CORUÑA,LA CORUÑA
49882,F,43,CP5240,0,K,NORTE,BILBAO,BILBAO
43907,M,60,CP8338,0,,ESTE,BARCELONA,BARCELONA NORTE
17933,M,36,CP50629,25805,H,SUR,MALAGA,MALAGA
63043,F,45,CP35470,21433,I,CENTRO,MADRID,MADRID ESTE
30981,M,47,CP24010,31338,D,CENTRO,MADRID,MADRID SUR
4674,M,68,CP20210,0,,ESTE,VALENCIA,VALENCIA
91528,F,35,CP12005,35476,D,CENTRO,MADRID,MADRID NORTE
73301,M,27,CP30310,28985,I,NORTE,BILBAO,BILBAO
59,F,52,CP43205,0,,SUR,MALAGA,MALAGA
69973,F,55,CP28033,0,,ESTE,BARCELONA,BARCELONA NORTE
66442,M,30,CP8030,0,,CENTRO,MADRID,MADRID OESTE
12957,M,49,CP8901,26996,B,SUR,SEVILLA,SEVILLA
96205,M,34,CP15500,26216,D,CENTRO,MADRID,MADRID NORTE
37283,F,33,CP36211,28496,C,ESTE,VALENCIA,VALENCIA
68140,M,43,CP31620,37637,A,NORTE,LA CORUÑA,LA CORUÑA
90162,M,38,CP14005,23871,D,CENTRO,MADRID,MADRID OESTE
75721,F,55,CP8917,0,,CENTRO,MADRID,MADRID SUR
40393,M,32,CP36350,0,,CENTRO,MADRID,MADRID OESTE
53772,F,51,CP36214,21899,,CENTRO,MADRID,MADRID ESTE
15092,F,47,CP8320,0,,CENTRO,MADRID,MADRID NORTE
82923,M,51,CP28003,32892,A,CENTRO,MADRID,MADRID NORTE
47367,M,52,CP28022,27658,B,CENTRO,MADRID,MADRID OESTE
31921,F,29,CP28006,33189,A,NORTE,LA CORUÑA,LA CORUÑA
30845,F,27,CP8530,25982,C,ESTE,BARCELONA,BARCELONA NORTE
4267,M,42,CP50008,0,,CENTRO,MADRID,MADRID ESTE
30451,M,38,CP8820,26442,E,NORTE,BILBAO,BILBAO
51852,M,29,CP41011,0,,CENTRO,MADRID,MADRID SUR
93765,M,40,CP2630,24483,D,ESTE,BARCELONA,BARCELONA NORTE
75304,F,47,CP35018,29208,I,NORTE,LA CORUÑA,LA CORUÑA
24262,M,34,CP43340,25784,H,CENTRO,MADRID,MADRID ESTE
93795,F,55,CP17007,24865,H,ESTE,BARCELONA,BARCELONA SUR
20871,M,46,CP36212,26792,I,CENTRO,MADRID,MADRID NORTE
66432,M,41,CP41940,23217,I,CENTRO,MADRID,MADRID OESTE
27344,M,39,CP36208,0,,ESTE,BARCELONA,BARCELONA CENTRO
67645,M,26,CP8013,26874,B,CENTRO,MADRID,MADRID OESTE
70856,M,30,CP8027,30458,B,CENTRO,MADRID,MADRID NORTE
34163,M,41,CP28230,36929,A,CENTRO,MADRID,MADRID OESTE
93515,F,54,CP21006,27112,B,NORTE,LA CORUÑA,LA CORUÑA
88940,M,41,CP48902,23524,E,ESTE,BARCELONA,BARCELONA NORTE
57595,M,48,CP36800,0,,NORTE,BILBAO,BILBAO
35777,M,52,CP8395,27771,C,NORTE,BILBAO,BILBAO
88177,M,37,CP30009,0,I,CENTRO,MADRID,MADRID ESTE
32443,M,40,CP25183,34205,K,CENTRO,MADRID,MADRID ESTE
72995,M,31,CP28941,27449,E,NORTE,LA CORUÑA,LA CORUÑA
481,F,45,CP28400,37708,A,CENTRO,MADRID,MADRID SUR
74521,M,38,CP30430,23713,H,SUR,MALAGA,MALAGA
63028,F,47,CP8022,33189,A,ESTE,VALENCIA,VALENCIA
67202,F,55,CP18220,24033,I,CENTRO,MADRID,MADRID OESTE
15858,F,38,CP12450,25514,H,ESTE,BARCELONA,BARCELONA NORTE
6395,M,40,CP28017,28389,A,ESTE,BARCELONA,BARCELONA NORTE
80217,M,28,CP35001,27827,C,ESTE,VALENCIA,VALENCIA
7968,M,27,CP43440,25828,H,CENTRO,MADRID,MADRID NORTE
7260,M,50,CP8032,27898,B,ESTE,BARCELONA,BARCELONA CENTRO
55681,F,40,CP46169,25712,H,CENTRO,MADRID,MADRID NORTE
79660,M,50,CP25430,25749,H,CENTRO,MADRID,MADRID NORTE
31944,M,31,CP15830,16352,H,NORTE,BILBAO,BILBAO
49,M,27,CP18760,19001,J,ESTE,BARCELONA,BARCELONA NORTE
30183,M,59,CP36212,0,,CENTRO,MADRID,MADRID SUR
68921,M,41,CP28010,33189,A,CENTRO,MADRID,MADRID NORTE
84652,F,31,CP11202,29629,C,CENTRO,MADRID,MADRID ESTE
80224,M,43,CP9450,17445,K,ESTE,BARCELONA,BARCELONA SUR
79485,M,23,CP8950,28739,D,ESTE,BARCELONA,BARCELONA CENTRO
61274,F,34,CP28430,0,,CENTRO,MADRID,MADRID OESTE
13860,M,34,CP8023,32400,A,ESTE,BARCELONA,BARCELONA CENTRO
3541,M,45,CP47014,35072,E,SUR,MALAGA,MALAGA
86591,M,41,CP32695,0,K,NORTE,LA CORUÑA,LA CORUÑA
17454,M,41,CP46137,25102,H,ESTE,BARCELONA,BARCELONA SUR
70487,M,38,CP48012,25175,G,ESTE,BARCELONA,BARCELONA CENTRO
85235,M,23,CP15007,0,,NORTE,BILBAO,BILBAO
55901,F,20,CP33011,27343,G,NORTE,LA CORUÑA,LA CORUÑA
36260,M,41,CP33829,16405,K,CENTRO,MADRID,MADRID ESTE
69143,F,38,CP8593,28961,K,ESTE,BARCELONA,BARCELONA NORTE
33804,M,33,CP8290,27993,E,CENTRO,MADRID,MADRID NORTE
97305,M,27,CP20260,31096,G,NORTE,LA CORUÑA,LA CORUÑA
58120,M,46,CP19004,34768,A,CENTRO,MADRID,MADRID SUR
38558,M,33,CP28230,28480,F,ESTE,BARCELONA,BARCELONA SUR
23486,F,44,CP11300,0,I,ESTE,VALENCIA,VALENCIA
81661,M,35,CP20730,30827,G,CENTRO,MADRID,MADRID SUR
96942,F,70,CP47014,35904,,CENTRO,MADRID,MADRID OESTE
11344,M,51,CP31010,28296,D,CENTRO,MADRID,MADRID OESTE
78298,M,75,CP8915,24684,G,CENTRO,MADRID,MADRID NORTE
63005,F,55,CP17007,25874,C,ESTE,BARCELONA,BARCELONA NORTE
31094,M,31,CP14009,21190,B,CENTRO,MADRID,MADRID ESTE
48926,F,42,CP39120,35759,C,SUR,SEVILLA,SEVILLA
25831,M,73,CP36210,27599,B,CENTRO,MADRID,MADRID ESTE
69570,F,54,CP28030,24215,B,CENTRO,MADRID,MADRID ESTE
12251,M,31,CP15330,19719,H,CENTRO,MADRID,MADRID ESTE
89223,M,59,CP1006,28973,G,SUR,MALAGA,MALAGA
81505,M,77,CP28025,27904,B,ESTE,BARCELONA,BARCELONA NORTE
59756,M,78,CP39004,29682,,NORTE,LA CORUÑA,LA CORUÑA
59412,F,51,CP11011,22867,E,ESTE,BARCELONA,BARCELONA NORTE
56243,F,52,CP21006,27102,B,CENTRO,MADRID,MADRID SUR
3155,M,51,CP28529,0,,ESTE,BARCELONA,BARCELONA NORTE
53155,F,58,CP35200,22764,,ESTE,BARCELONA,BARCELONA CENTRO
2217,M,57,CP48903,25955,E,NORTE,BILBAO,BILBAO
66078,M,29,CP10002,31870,E,CENTRO,MADRID,MADRID SUR
41051,M,31,CP46780,0,,CENTRO,MADRID,MADRID OESTE
13046,M,58,CP28008,27630,H,CENTRO,MADRID,MADRID NORTE
32550,M,68,CP20010,23922,G,CENTRO,MADRID,MADRID OESTE
4723,M,31,CP3501,27707,F,CENTRO,MADRID,MADRID SUR
82552,M,58,CP12004,28930,B,CENTRO,MADRID,MADRID SUR
18492,F,57,CP39300,26754,H,ESTE,BARCELONA,BARCELONA CENTRO
65446,M,31,CP26500,25343,H,CENTRO,MADRID,MADRID NORTE
16727,M,46,CP8031,29941,B,NORTE,LA CORUÑA,LA CORUÑA
55764,M,46,CP8398,0,,CENTRO,MADRID,MADRID ESTE
2811,F,37,CP3010,23973,B,CENTRO,MADRID,MADRID ESTE
60309,F,44,CP28032,33530,E,ESTE,BARCELONA,BARCELONA NORTE
82813,M,30,CP28039,0,,CENTRO,MADRID,MADRID NORTE
80166,M,53,CP11379,24534,I,ESTE,BARCELONA,BARCELONA SUR
22909,F,39,CP28005,32472,B,ESTE,BARCELONA,BARCELONA SUR
74001,M,57,CP30004,32333,D,ESTE,BARCELONA,BARCELONA SUR
32472,M,51,CP28814,32717,A,NORTE,BILBAO,BILBAO
95076,F,60,CP8292,32095,C,CENTRO,MADRID,MADRID NORTE
51801,,39,CP28021,33189,A,CENTRO,MADRID,MADRID SUR
59955,F,44,CP28300,23868,G,CENTRO,MADRID,MADRID NORTE
46940,M,41,CP20003,28199,C,ESTE,BARCELONA,BARCELONA SUR
29230,F,33,CP28660,37097,A,NORTE,BILBAO,BILBAO
11211,M,31,CP39005,0,,CENTRO,MADRID,MADRID NORTE
67774,M,50,CP48992,29875,C,ESTE,BARCELONA,BARCELONA CENTRO
24626,M,54,CP8014,27411,B,SUR,MALAGA,MALAGA
68096,F,42,CP46025,24102,E,NORTE,BILBAO,BILBAO
17523,F,57,CP29630,0,,CENTRO,MADRID,MADRID ESTE
29914,M,43,CP44002,27803,B,ESTE,VALENCIA,VALENCIA
134,F,34,CP50010,27880,B,ESTE,BARCELONA,BARCELONA CENTRO
70503,F,37,CP8191,31197,D,CENTRO,MADRID,MADRID SUR
42417,M,32,CP28030,30681,C,ESTE,BARCELONA,BARCELONA NORTE
79223,M,40,CP43141,0,H,CENTRO,MADRID,MADRID ESTE
34256,M,30,CP28609,33544,A,CENTRO,MADRID,MADRID SUR
50912,M,39,CP25180,27406,H,CENTRO,MADRID,MADRID ESTE
74242,M,50,CP48013,32313,C,NORTE,BILBAO,BILBAO
21843,M,35,CP28570,18550,K,NORTE,BILBAO,BILBAO
67637,F,42,CP39012,0,,SUR,MALAGA,MALAGA
68503,M,59,CP28038,24697,E,ESTE,BARCELONA,BARCELONA SUR
36404,M,29,CP28904,0,,CENTRO,MADRID,MADRID ESTE
41806,F,26,CP38296,0,,ESTE,BARCELONA,BARCELONA SUR
87444,M,39,CP1010,0,,CENTRO,MADRID,MADRID OESTE
77394,M,60,CP28223,33539,B,ESTE,BARCELONA,BARCELONA SUR
97579,M,44,CP38626,23231,U,CENTRO,MADRID,MADRID NORTE
94520,M,39,CP4720,0,,CENTRO,MADRID,MADRID OESTE
11155,F,36,CP17430,25117,H,ESTE,BARCELONA,BARCELONA SUR
59755,M,60,CP46520,28044,H,ESTE,VALENCIA,VALENCIA
46879,M,40,CP15200,0,,ESTE,VALENCIA,VALENCIA
79694,M,33,CP15313,0,,CENTRO,MADRID,MADRID ESTE
63448,M,43,CP48940,0,,ESTE,BARCELONA,BARCELONA SUR
71888,M,45,CP1003,0,,ESTE,VALENCIA,VALENCIA
22674,M,40,CP15520,0,H,ESTE,BARCELONA,BARCELONA NORTE
71984,F,29,CP28980,27879,D,SUR,MALAGA,MALAGA
75927,M,31,CP8172,28747,B,CENTRO,MADRID,MADRID ESTE
39857,M,39,CP28850,33462,E,CENTRO,MADRID,MADRID OESTE
94961,F,29,CP28806,30791,D,CENTRO,MADRID,MADRID ESTE
97465,M,34,CP48004,23641,G,NORTE,BILBAO,BILBAO
16678,M,35,CP28860,37532,D,CENTRO,MADRID,MADRID SUR
36832,M,50,CP48116,25916,H,CENTRO,MADRID,MADRID OESTE
77716,M,41,CP43007,37380,E,CENTRO,MADRID,MADRID ESTE
60093,M,49,CP38280,24227,I,CENTRO,MADRID,MADRID OESTE
65659,M,29,CP27182,0,,CENTRO,MADRID,MADRID OESTE
97688,M,25,CP46184,0,,CENTRO,MADRID,MADRID SUR
80853,F,28,CP46015,35403,E,CENTRO,MADRID,MADRID OESTE
33246,F,51,CP39300,23723,G,NORTE,BILBAO,BILBAO
21576,F,48,CP8206,28523,G,ESTE,BARCELONA,BARCELONA SUR
83554,F,53,CP8291,0,,ESTE,BARCELONA,BARCELONA CENTRO
6842,F,53,CP7620,0,,CENTRO,MADRID,MADRID ESTE
52193,F,73,CP8700,25280,H,CENTRO,MADRID,MADRID OESTE
81342,M,30,CP8660,25698,H,CENTRO,MADRID,MADRID ESTE
69611,M,51,CP28018,27530,D,ESTE,BARCELONA,BARCELONA NORTE
79109,M,42,CP33120,25931,H,CENTRO,MADRID,MADRID SUR
64822,M,50,CP28914,27902,D,ESTE,BARCELONA,BARCELONA SUR
94485,F,58,CP29600,25020,I,ESTE,BARCELONA,BARCELONA NORTE
41092,M,39,CP37005,33955,A,CENTRO,MADRID,MADRID ESTE
82050,M,56,CP28020,33189,A,CENTRO,MADRID,MADRID OESTE
15131,M,39,CP20110,23722,G,CENTRO,MADRID,MADRID SUR
80962,M,42,CP8291,28951,D,ESTE,VALENCIA,VALENCIA
96914,F,35,CP33208,0,,ESTE,VALENCIA,VALENCIA
69541,F,41,CP8860,29723,D,CENTRO,MADRID,MADRID ESTE
12047,M,45,CP14005,28455,C,SUR,SEVILLA,SEVILLA
6675,M,29,CP8005,26136,B,CENTRO,MADRID,MADRID SUR
5674,F,38,CP8240,25790,G,ESTE,BARCELONA,BARCELONA CENTRO
20139,F,45,CP8017,0,B,ESTE,BARCELONA,BARCELONA NORTE
97621,M,49,CP2005,27318,B,CENTRO,MADRID,MADRID SUR
9957,M,45,CP28529,27909,E,NORTE,LA CORUÑA,LA CORUÑA
51913,M,37,CP8970,25131,E,ESTE,VALENCIA,VALENCIA
38979,M,44,CP36600,24114,H,CENTRO,MADRID,MADRID SUR
63741,M,45,CP50014,27881,B,ESTE,BARCELONA,BARCELONA NORTE
72618,M,34,CP11540,23884,H,CENTRO,MADRID,MADRID OESTE
86270,F,48,CP43870,25723,H,NORTE,LA CORUÑA,LA CORUÑA
25013,M,41,CP28100,37739,A,ESTE,BARCELONA,BARCELONA SUR
47804,F,57,CP8328,0,,CENTRO,MADRID,MADRID OESTE
9493,M,40,CP15703,0,,ESTE,BARCELONA,BARCELONA NORTE
78205,M,33,CP48830,0,,CENTRO,MADRID,MADRID SUR
64604,M,37,CP32005,26861,,CENTRO,MADRID,MADRID OESTE
71574,M,49,CP28038,33140,D,CENTRO,MADRID,MADRID SUR
58193,M,49,CP31229,20706,K,CENTRO,MADRID,MADRID ESTE
9536,M,26,CP28690,31088,C,CENTRO,MADRID,MADRID SUR
79762,M,40,CP8731,25758,H,SUR,MALAGA,MALAGA
99018,M,30,CP33008,33854,A,CENTRO,MADRID,MADRID SUR
52347,M,42,CP11170,17391,,ESTE,BARCELONA,BARCELONA CENTRO
71759,M,43,CP6410,19418,J,CENTRO,MADRID,MADRID SUR
17993,M,34,CP3015,17491,I,CENTRO,MADRID,MADRID SUR
92152,M,37,CP14001,29119,A,ESTE,BARCELONA,BARCELONA SUR
13354,M,47,CP38660,0,,CENTRO,MADRID,MADRID SUR
70052,M,34,CP18512,0,,ESTE,BARCELONA,BARCELONA CENTRO
27645,M,34,CP11300,18523,I,SUR,SEVILLA,SEVILLA
63712,F,46,CP14005,32338,D,ESTE,VALENCIA,VALENCIA
95335,F,28,CP15900,24546,H,ESTE,BARCELONA,BARCELONA SUR
4543,M,45,CP43005,33090,D,NORTE,BILBAO,BILBAO
55363,M,50,CP2630,21115,D,CENTRO,MADRID,MADRID ESTE
14105,,35,CP35259,0,,ESTE,BARCELONA,BARCELONA NORTE
22716,M,29,CP33202,28032,C,ESTE,BARCELONA,BARCELONA SUR
49430,M,45,CP8940,27880,B,CENTRO,MADRID,MADRID ESTE
44576,F,35,CP28660,36859,A,CENTRO,MADRID,MADRID OESTE
4258,M,53,CP15100,25871,H,CENTRO,MADRID,MADRID ESTE
93491,M,74,CP28035,33146,E,CENTRO,MADRID,MADRID NORTE
26299,M,60,CP28925,33523,E,SUR,MALAGA,MALAGA
56677,M,44,CP28100,23664,E,ESTE,BARCELONA,BARCELONA SUR
3062,F,76,CP14012,36436,A,CENTRO,MADRID,MADRID NORTE
35127,M,48,CP28830,28782,D,CENTRO,MADRID,MADRID NORTE
15532,M,51,CP9005,29697,C,CENTRO,MADRID,MADRID ESTE
55103,M,57,CP29007,28700,C,NORTE,LA CORUÑA,LA CORUÑA
17695,M,38,CP36209,29577,C,SUR,MALAGA,MALAGA
71129,F,60,CP41013,34566,A,CENTRO,MADRID,MADRID OESTE
6519,M,38,CP19171,36980,A,SUR,MALAGA,MALAGA
74721,M,25,CP17401,29469,H,CENTRO,MADRID,MADRID ESTE
9327,F,42,CP30120,24528,I,CENTRO,MADRID,MADRID ESTE
9505,M,70,CP36209,31561,E,CENTRO,MADRID,MADRID OESTE
47060,M,37,CP28019,30845,C,CENTRO,MADRID,MADRID NORTE
21884,M,40,CP3680,23867,D,ESTE,BARCELONA,BARCELONA NORTE
93578,M,71,CP8027,0,,ESTE,VALENCIA,VALENCIA
86034,F,58,CP18140,22922,I,SUR,MALAGA,MALAGA
50367,M,32,CP35010,27209,C,CENTRO,MADRID,MADRID OESTE
3913,M,43,CP28021,30035,D,ESTE,BARCELONA,BARCELONA CENTRO
42774,F,40,CP50015,25758,H,CENTRO,MADRID,MADRID OESTE
71005,F,46,CP28051,32419,B,CENTRO,MADRID,MADRID NORTE
88560,M,26,CP8635,32094,C,SUR,MALAGA,MALAGA
8355,M,29,CP8029,31517,C,CENTRO,MADRID,MADRID OESTE
49351,M,51,CP18004,33949,A,CENTRO,MADRID,MADRID ESTE
61070,M,33,CP46460,24950,H,CENTRO,MADRID,MADRID NORTE
65288,F,38,CP36002,26943,B,CENTRO,MADRID,MADRID SUR
1361,F,40,CP15970,0,,CENTRO,MADRID,MADRID NORTE
73049,M,71,CP28100,34226,D,ESTE,BARCELONA,BARCELONA NORTE
71443,F,50,CP23746,0,J,CENTRO,MADRID,MADRID OESTE
33245,M,54,CP46701,27828,G,CENTRO,MADRID,MADRID NORTE
32921,M,46,CP20730,31235,G,CENTRO,MADRID,MADRID NORTE
84953,,33,CP41015,0,I,ESTE,BARCELONA,BARCELONA NORTE
30740,M,27,CP28042,36695,E,CENTRO,MADRID,MADRID OESTE
26045,F,35,CP17180,0,,ESTE,VALENCIA,VALENCIA
66264,F,54,CP28816,32096,C,CENTRO,MADRID,MADRID SUR
49480,M,59,CP20700,29846,G,CENTRO,MADRID,MADRID SUR
17759,F,50,CP7010,0,,SUR,SEVILLA,SEVILLA
12713,M,54,CP28007,0,,ESTE,VALENCIA,VALENCIA
27137,M,60,CP43007,0,,NORTE,BILBAO,BILBAO
3983,M,43,CP31620,37676,A,SUR,SEVILLA,SEVILLA
19882,M,54,CP48980,23781,G,NORTE,LA CORUÑA,LA CORUÑA
67051,M,50,CP4009,0,,CENTRO,MADRID,MADRID SUR
12598,M,36,CP25280,25898,H,CENTRO,MADRID,MADRID NORTE
67298,F,50,CP35572,27505,F,CENTRO,MADRID,MADRID OESTE
67677,F,54,CP8026,27909,B,CENTRO,MADRID,MADRID ESTE
73227,M,30,CP50059,25758,E,CENTRO,MADRID,MADRID ESTE
4173,M,30,CP8420,27182,G,ESTE,BARCELONA,BARCELONA CENTRO
98584,,55,CP2120,0,K,CENTRO,MADRID,MADRID SUR
14648,F,40,CP28042,33809,E,ESTE,BARCELONA,BARCELONA SUR
39930,F,35,CP19180,32724,C,CENTRO,MADRID,MADRID NORTE
51601,M,48,CP8023,30811,U,SUR,MALAGA,MALAGA
83361,M,53,CP7560,27702,F,CENTRO,MADRID,MADRID ESTE
57815,M,58,CP2327,22111,K,CENTRO,MADRID,MADRID ESTE
49824,F,42,CP28805,37761,A,ESTE,BARCELONA,BARCELONA SUR
51835,M,45,CP35118,27716,F,ESTE,BARCELONA,BARCELONA CENTRO
43681,F,39,CP28100,34153,A,CENTRO,MADRID,MADRID OESTE
85273,M,33,CP19200,36302,A,NORTE,LA CORUÑA,LA CORUÑA
52786,F,43,CP8830,0,,CENTRO,MADRID,MADRID NORTE
25433,M,40,CP36930,0,,ESTE,BARCELONA,BARCELONA CENTRO
80935,F,35,CP28803,0,,CENTRO,MADRID,MADRID ESTE
96045,F,46,CP8025,30031,B,CENTRO,MADRID,MADRID ESTE
31724,M,49,CP28529,33447,D,ESTE,VALENCIA,VALENCIA
26874,M,41,CP47002,0,,CENTRO,MADRID,MADRID SUR
45018,M,33,CP28009,33190,A,ESTE,BARCELONA,BARCELONA NORTE
97466,M,40,CP8026,27836,B,SUR,MALAGA,MALAGA
21617,F,33,CP46340,0,H,CENTRO,MADRID,MADRID SUR
82022,M,52,CP23009,0,,NORTE,BILBAO,BILBAO
34451,M,27,CP8021,33190,A,ESTE,BARCELONA,BARCELONA CENTRO
57106,M,34,CP3570,25046,G,ESTE,BARCELONA,BARCELONA NORTE
69991,M,55,CP8013,30856,B,CENTRO,MADRID,MADRID ESTE
82120,F,37,CP41510,20960,J,CENTRO,MADRID,MADRID OESTE
48182,M,43,CP7013,27964,C,CENTRO,MADRID,MADRID OESTE
66271,M,29,CP8840,0,,SUR,MALAGA,MALAGA
79603,M,52,CP9240,25449,H,ESTE,BARCELONA,BARCELONA NORTE
85475,F,37,CP7010,24232,I,ESTE,BARCELONA,BARCELONA CENTRO
63668,M,46,CP31588,18568,K,NORTE,LA CORUÑA,LA CORUÑA
63293,M,47,CP37006,27727,C,CENTRO,MADRID,MADRID OESTE
71048,M,50,CP38001,17309,H,CENTRO,MADRID,MADRID NORTE
87150,M,20,CP50006,33809,E,CENTRO,MADRID,MADRID ESTE
84622,M,57,CP48903,23294,E,SUR,SEVILLA,SEVILLA
1554,F,40,CP30203,29584,C,NORTE,BILBAO,BILBAO
39590,M,46,CP28529,30113,D,SUR,MALAGA,MALAGA
92663,F,48,CP4740,29785,J,CENTRO,MADRID,MADRID OESTE
44161,F,46,CP4738,29879,J,ESTE,BARCELONA,BARCELONA NORTE
88295,M,26,CP28002,33265,A,CENTRO,MADRID,MADRID SUR
93559,F,36,CP8850,0,,CENTRO,MADRID,MADRID NORTE
67930,M,53,CP8014,26098,B,SUR,SEVILLA,SEVILLA
29875,,42,CP29160,20483,J,CENTRO,MADRID,MADRID ESTE
83010,M,34,CP39600,31860,C,CENTRO,MADRID,MADRID OESTE
40034,M,49,CP3690,29758,I,CENTRO,MADRID,MADRID NORTE
78425,M,40,CP3170,24730,,CENTRO,MADRID,MADRID OESTE
77293,M,52,CP28807,27879,B,ESTE,BARCELONA,BARCELONA SUR
27698,M,27,CP29007,29595,C,ESTE,BARCELONA,BARCELONA NORTE
67666,M,47,CP33900,30715,G,SUR,MALAGA,MALAGA
72043,F,50,CP8913,24282,E,CENTRO,MADRID,MADRID SUR
11928,M,34,CP20003,29206,C,CENTRO,MADRID,MADRID ESTE
60961,F,34,CP11300,23449,I,CENTRO,MADRID,MADRID SUR
65327,M,55,CP8922,0,,CENTRO,MADRID,MADRID NORTE
48425,M,30,CP18614,19937,J,NORTE,LA CORUÑA,LA CORUÑA
97561,F,43,CP13003,27373,B,CENTRO,MADRID,MADRID SUR
96855,M,52,CP3330,0,,ESTE,BARCELONA,BARCELONA NORTE
38795,M,26,CP36201,0,,CENTRO,MADRID,MADRID ESTE
71345,M,44,CP28031,27670,E,ESTE,BARCELONA,BARCELONA CENTRO
35934,M,39,CP30500,0,,CENTRO,MADRID,MADRID OESTE
40927,F,44,CP25334,25789,H,CENTRO,MADRID,MADRID OESTE
73098,M,54,CP4711,29014,D,CENTRO,MADRID,MADRID NORTE
69220,F,29,CP37008,0,,CENTRO,MADRID,MADRID ESTE
3626,M,40,CP3159,19947,J,CENTRO,MADRID,MADRID SUR
77496,M,71,CP41410,23784,I,CENTRO,MADRID,MADRID NORTE
4755,M,55,CP8130,26088,H,CENTRO,MADRID,MADRID NORTE
88657,M,51,CP28850,0,,CENTRO,MADRID,MADRID NORTE
92132,F,43,CP36211,35353,E,NORTE,BILBAO,BILBAO
35340,M,49,CP28045,32440,A,NORTE,BILBAO,BILBAO
59682,M,32,CP8295,25954,H,ESTE,BARCELONA,BARCELONA SUR
81983,M,37,CP1015,25801,B,CENTRO,MADRID,MADRID OESTE
59556,F,41,CP28001,33189,A,ESTE,BARCELONA,BARCELONA NORTE
56384,F,40,CP38007,33214,E,CENTRO,MADRID,MADRID ESTE
18430,F,42,CP4005,29692,C,ESTE,BARCELONA,BARCELONA CENTRO
56778,M,50,CP30169,0,,NORTE,LA CORUÑA,LA CORUÑA
68685,M,54,CP7639,25776,C,SUR,MALAGA,MALAGA
74112,F,37,CP20210,31053,G,ESTE,BARCELONA,BARCELONA NORTE
30548,M,27,CP31192,0,A,CENTRO,MADRID,MADRID SUR
77206,M,35,CP28903,24584,E,CENTRO,MADRID,MADRID NORTE
69672,M,35,CP36841,20278,I,CENTRO,MADRID,MADRID OESTE
97803,M,46,CP28944,28326,E,ESTE,BARCELONA,BARCELONA NORTE
26101,M,48,CP28025,24427,B,CENTRO,MADRID,MADRID OESTE
59028,M,47,CP8301,27320,B,ESTE,BARCELONA,BARCELONA SUR
69542,M,34,CP30319,37298,I,ESTE,BARCELONA,BARCELONA NORTE
72815,M,37,CP28971,32582,C,CENTRO,MADRID,MADRID NORTE
47503,M,36,CP18010,27779,C,CENTRO,MADRID,MADRID OESTE
19150,M,34,CP34880,24903,G,ESTE,BARCELONA,BARCELONA CENTRO
57936,F,33,CP2005,32113,E,ESTE,BARCELONA,BARCELONA CENTRO
